"EmployeeID","Stage","Score","ScoreDate"
"BLD-101376","Probation","8","2025-03-06"
"BLD-101377","Interview","10","2023-07-19"
"BLD-101377","Recruiting","9","2023-07-19"
"BLD-101377","Onboarding","8","2023-07-19"
"BLD-101377","Probation","8","2023-07-19"
"BLD-101378","Interview","4","2023-07-08"
"BLD-101378","Recruiting","4","2023-07-08"
"BLD-101378","Onboarding","4","2023-07-08"
"BLD-101378","Probation","3","2023-07-08"
"BLD-101379","Interview","10","2024-02-25"
"BLD-101379","Recruiting","9","2024-02-25"
"BLD-101379","Onboarding","8","2024-02-25"
"BLD-101379","Probation","8","2024-02-25"
"BLD-101380","Interview","10","2023-10-21"
"BLD-101380","Recruiting","9","2023-10-21"
"BLD-101380","Onboarding","8","2023-10-21"
"BLD-101380","Probation","8","2023-10-21"
"BLD-101381","Interview","10","2025-08-11"
"BLD-101381","Recruiting","9","2025-08-11"
"BLD-101381","Onboarding","8","2025-08-11"
"BLD-101381","Probation","8","2025-08-11"
"BLD-101382","Interview","10","2023-12-13"
"BLD-101382","Recruiting","9","2023-12-13"
"BLD-101382","Onboarding","8","2023-12-13"
"BLD-101382","Probation","8","2023-12-13"
"BLD-101383","Interview","10","2025-09-18"
"BLD-101383","Recruiting","9","2025-09-18"
"BLD-101383","Onboarding","8","2025-09-18"
"BLD-101383","Probation","8","2025-09-18"
"BLD-101384","Interview","10","2025-11-15"
"BLD-101384","Recruiting","9","2025-11-15"
"BLD-101384","Onboarding","8","2025-11-15"
"BLD-101384","Probation","8","2025-11-15"
"BLD-101385","Interview","10","2025-11-14"
"BLD-101385","Recruiting","9","2025-11-14"
"BLD-101385","Onboarding","8","2025-11-14"
"BLD-101385","Probation","8","2025-11-14"
"BLD-101386","Interview","10","2025-08-18"
"BLD-101386","Recruiting","9","2025-08-18"
"BLD-101386","Onboarding","8","2025-08-18"
"BLD-101386","Probation","8","2025-08-18"
"BLD-101387","Interview","10","2025-08-24"
"BLD-101387","Recruiting","9","2025-08-24"
"BLD-101387","Onboarding","8","2025-08-24"
"BLD-101387","Probation","8","2025-08-24"
"BLD-101388","Interview","10","2023-10-04"
"BLD-101388","Recruiting","9","2023-10-04"
"BLD-101388","Onboarding","8","2023-10-04"
"BLD-101388","Probation","8","2023-10-04"
"BLD-101389","Interview","10","2024-11-17"
"BLD-101389","Recruiting","9","2024-11-17"
"BLD-101389","Onboarding","8","2024-11-17"
"BLD-101389","Probation","8","2024-11-17"
"BLD-101390","Interview","10","2024-10-18"
"BLD-101390","Recruiting","9","2024-10-18"
"BLD-101390","Onboarding","8","2024-10-18"
"BLD-101390","Probation","8","2024-10-18"
"BLD-101391","Interview","10","2023-09-15"
"BLD-101391","Recruiting","9","2023-09-15"
"BLD-101391","Onboarding","8","2023-09-15"
"BLD-101391","Probation","8","2023-09-15"
"BLD-101392","Interview","10","2024-10-11"
"BLD-101392","Recruiting","9","2024-10-11"
"BLD-101392","Onboarding","8","2024-10-11"
"BLD-101392","Probation","8","2024-10-11"
"BLD-101393","Interview","10","2025-08-21"
"BLD-101393","Recruiting","9","2025-08-21"
"BLD-101393","Onboarding","8","2025-08-21"
"BLD-101393","Probation","8","2025-08-21"
"BLD-101394","Interview","4","2024-03-27"
"BLD-101394","Recruiting","4","2024-03-27"
"BLD-101394","Onboarding","4","2024-03-27"
"BLD-101394","Probation","3","2024-03-27"
"BLD-101395","Interview","10","2024-11-18"
"BLD-101395","Recruiting","9","2024-11-18"
"BLD-101395","Onboarding","8","2024-11-18"
"BLD-101395","Probation","8","2024-11-18"
"BLD-101396","Interview","10","2024-06-27"
"BLD-101396","Recruiting","9","2024-06-27"
"BLD-101396","Onboarding","8","2024-06-27"
"BLD-101396","Probation","8","2024-06-27"
"BLD-101397","Interview","10","2025-05-27"
"BLD-101397","Recruiting","9","2025-05-27"
"BLD-101397","Onboarding","8","2025-05-27"
"BLD-101397","Probation","8","2025-05-27"
"BLD-101398","Interview","10","2024-12-01"
"BLD-101398","Recruiting","9","2024-12-01"
"BLD-101398","Onboarding","8","2024-12-01"
"BLD-101398","Probation","8","2024-12-01"
"BLD-101399","Interview","10","2024-01-20"
"BLD-101399","Recruiting","9","2024-01-20"
"BLD-101399","Onboarding","8","2024-01-20"
"BLD-101399","Probation","8","2024-01-20"
"BLD-101400","Interview","10","2023-04-27"
"BLD-101400","Recruiting","9","2023-04-27"
"BLD-101400","Onboarding","8","2023-04-27"
"BLD-101400","Probation","8","2023-04-27"
"BLD-101401","Interview","10","2024-05-21"
"BLD-101401","Recruiting","9","2024-05-21"
"BLD-101401","Onboarding","8","2024-05-21"
"BLD-101401","Probation","8","2024-05-21"
"BLD-101402","Interview","10","2025-01-06"
"BLD-101402","Recruiting","9","2025-01-06"
"BLD-101402","Onboarding","8","2025-01-06"
"BLD-101402","Probation","8","2025-01-06"
"BLD-101403","Interview","10","2024-05-01"
"BLD-101403","Recruiting","9","2024-05-01"
"BLD-101403","Onboarding","8","2024-05-01"
"BLD-101403","Probation","8","2024-05-01"
"BLD-101404","Interview","4","2023-08-05"
"BLD-101404","Recruiting","4","2023-08-05"
"BLD-101404","Onboarding","4","2023-08-05"
"BLD-101404","Probation","3","2023-08-05"
"BLD-101405","Interview","10","2024-06-12"
"BLD-101405","Recruiting","9","2024-06-12"
"BLD-101405","Onboarding","8","2024-06-12"
"BLD-101405","Probation","8","2024-06-12"
"BLD-101406","Interview","10","2025-06-14"
"BLD-101406","Recruiting","9","2025-06-14"
"BLD-101406","Onboarding","8","2025-06-14"
"BLD-101406","Probation","8","2025-06-14"
"BLD-101407","Interview","10","2025-09-15"
"BLD-101407","Recruiting","9","2025-09-15"
"BLD-101407","Onboarding","8","2025-09-15"
"BLD-101407","Probation","8","2025-09-15"
"BLD-101408","Interview","10","2023-04-22"
"BLD-101408","Recruiting","9","2023-04-22"
"BLD-101408","Onboarding","8","2023-04-22"
"BLD-101408","Probation","8","2023-04-22"
"BLD-101409","Interview","10","2024-01-19"
"BLD-101409","Recruiting","9","2024-01-19"
"BLD-101409","Onboarding","8","2024-01-19"
"BLD-101409","Probation","8","2024-01-19"
"BLD-101410","Interview","10","2023-03-05"
"BLD-101410","Recruiting","9","2023-03-05"
"BLD-101410","Onboarding","8","2023-03-05"
"BLD-101410","Probation","8","2023-03-05"
"BLD-101411","Interview","10","2023-12-15"
"BLD-101411","Recruiting","9","2023-12-15"
"BLD-101411","Onboarding","8","2023-12-15"
"BLD-101411","Probation","8","2023-12-15"
"BLD-101412","Interview","10","2025-11-18"
"BLD-101412","Recruiting","9","2025-11-18"
"BLD-101412","Onboarding","8","2025-11-18"
"BLD-101412","Probation","8","2025-11-18"
"BLD-101413","Interview","10","2024-09-15"
"BLD-101413","Recruiting","9","2024-09-15"
"BLD-101413","Onboarding","8","2024-09-15"
"BLD-101413","Probation","8","2024-09-15"
"BLD-101414","Interview","10","2024-02-18"
"BLD-101414","Recruiting","9","2024-02-18"
"BLD-101414","Onboarding","8","2024-02-18"
"BLD-101414","Probation","8","2024-02-18"
"BLD-101415","Interview","10","2025-09-01"
"BLD-101415","Recruiting","9","2025-09-01"
"BLD-101415","Onboarding","8","2025-09-01"
"BLD-101415","Probation","8","2025-09-01"
"BLD-101416","Interview","10","2024-08-18"
"BLD-101416","Recruiting","9","2024-08-18"
"BLD-101416","Onboarding","8","2024-08-18"
"BLD-101416","Probation","8","2024-08-18"
"BLD-101417","Interview","10","2024-01-03"
"BLD-101417","Recruiting","9","2024-01-03"
"BLD-101417","Onboarding","8","2024-01-03"
"BLD-101417","Probation","8","2024-01-03"
"BLD-101418","Interview","10","2024-08-23"
"BLD-101418","Recruiting","9","2024-08-23"
"BLD-101418","Onboarding","8","2024-08-23"
"BLD-101418","Probation","8","2024-08-23"
"BLD-101419","Interview","10","2025-10-26"
"BLD-101419","Recruiting","9","2025-10-26"
"BLD-101419","Onboarding","8","2025-10-26"
"BLD-101419","Probation","8","2025-10-26"
"BLD-101420","Interview","10","2023-02-13"
"BLD-101420","Recruiting","9","2023-02-13"
"BLD-101420","Onboarding","8","2023-02-13"
"BLD-101420","Probation","8","2023-02-13"
"BLD-101421","Interview","10","2023-04-13"
"BLD-101421","Recruiting","9","2023-04-13"
"BLD-101421","Onboarding","8","2023-04-13"
"BLD-101421","Probation","8","2023-04-13"
"BLD-101422","Interview","10","2023-11-09"
"BLD-101422","Recruiting","9","2023-11-09"
"BLD-101422","Onboarding","8","2023-11-09"
"BLD-101422","Probation","8","2023-11-09"
"BLD-101423","Interview","10","2023-09-15"
"BLD-101423","Recruiting","9","2023-09-15"
"BLD-101423","Onboarding","8","2023-09-15"
"BLD-101423","Probation","8","2023-09-15"
"BLD-101424","Interview","4","2024-08-01"
"BLD-101424","Recruiting","4","2024-08-01"
"BLD-101424","Onboarding","4","2024-08-01"
"BLD-101424","Probation","3","2024-08-01"
"BLD-101425","Interview","10","2024-07-10"
"BLD-101425","Recruiting","9","2024-07-10"
"BLD-101425","Onboarding","8","2024-07-10"
"BLD-101425","Probation","8","2024-07-10"
"BLD-101426","Interview","10","2024-11-01"
"BLD-101426","Recruiting","9","2024-11-01"
"BLD-101426","Onboarding","8","2024-11-01"
"BLD-101426","Probation","8","2024-11-01"
"BLD-101427","Interview","10","2025-01-20"
"BLD-101427","Recruiting","9","2025-01-20"
"BLD-101427","Onboarding","8","2025-01-20"
"BLD-101427","Probation","8","2025-01-20"
"BLD-101428","Interview","10","2024-02-19"
"BLD-101428","Recruiting","9","2024-02-19"
"BLD-101428","Onboarding","8","2024-02-19"
"BLD-101428","Probation","8","2024-02-19"
"BLD-101429","Interview","10","2023-02-22"
"BLD-101429","Recruiting","9","2023-02-22"
"BLD-101429","Onboarding","8","2023-02-22"
"BLD-101429","Probation","8","2023-02-22"
"BLD-101430","Interview","10","2024-12-13"
"BLD-101430","Recruiting","9","2024-12-13"
"BLD-101430","Onboarding","8","2024-12-13"
"BLD-101430","Probation","8","2024-12-13"
"BLD-101431","Interview","10","2023-01-14"
"BLD-101431","Recruiting","9","2023-01-14"
"BLD-101431","Onboarding","8","2023-01-14"
"BLD-101431","Probation","8","2023-01-14"
"BLD-101432","Interview","10","2023-05-01"
"BLD-101432","Recruiting","9","2023-05-01"
"BLD-101432","Onboarding","8","2023-05-01"
"BLD-101432","Probation","8","2023-05-01"
"BLD-101433","Interview","10","2023-07-21"
"BLD-101433","Recruiting","9","2023-07-21"
"BLD-101433","Onboarding","8","2023-07-21"
"BLD-101433","Probation","8","2023-07-21"
"BLD-101434","Interview","10","2025-09-15"
"BLD-101434","Recruiting","9","2025-09-15"
"BLD-101434","Onboarding","8","2025-09-15"
"BLD-101434","Probation","8","2025-09-15"
"BLD-101435","Interview","10","2023-09-04"
"BLD-101435","Recruiting","9","2023-09-04"
"BLD-101435","Onboarding","8","2023-09-04"
"BLD-101435","Probation","8","2023-09-04"
"BLD-101436","Interview","10","2023-06-18"
"BLD-101436","Recruiting","9","2023-06-18"
"BLD-101436","Onboarding","8","2023-06-18"
"BLD-101436","Probation","8","2023-06-18"
"BLD-101437","Interview","10","2024-11-14"
"BLD-101437","Recruiting","9","2024-11-14"
"BLD-101437","Onboarding","8","2024-11-14"
"BLD-101437","Probation","8","2024-11-14"
"BLD-101438","Interview","10","2024-04-04"
"BLD-101438","Recruiting","9","2024-04-04"
"BLD-101438","Onboarding","8","2024-04-04"
"BLD-101438","Probation","8","2024-04-04"
"BLD-101439","Interview","10","2025-12-14"
"BLD-101439","Recruiting","9","2025-12-14"
"BLD-101439","Onboarding","8","2025-12-14"
"BLD-101439","Probation","8","2025-12-14"
"BLD-101440","Interview","10","2023-09-17"
"BLD-101440","Recruiting","9","2023-09-17"
"BLD-101440","Onboarding","8","2023-09-17"
"BLD-101440","Probation","8","2023-09-17"
"BLD-101441","Interview","10","2025-05-18"
"BLD-101441","Recruiting","9","2025-05-18"
"BLD-101441","Onboarding","8","2025-05-18"
"BLD-101441","Probation","8","2025-05-18"
"BLD-101442","Interview","10","2025-04-10"
"BLD-101442","Recruiting","9","2025-04-10"
"BLD-101442","Onboarding","8","2025-04-10"
"BLD-101442","Probation","8","2025-04-10"
"BLD-101443","Interview","10","2025-10-01"
"BLD-101443","Recruiting","9","2025-10-01"
"BLD-101443","Onboarding","8","2025-10-01"
"BLD-101443","Probation","8","2025-10-01"
"BLD-101444","Interview","10","2023-02-18"
"BLD-101444","Recruiting","9","2023-02-18"
"BLD-101444","Onboarding","8","2023-02-18"
"BLD-101444","Probation","8","2023-02-18"
"BLD-101445","Interview","10","2023-09-03"
"BLD-101445","Recruiting","9","2023-09-03"
"BLD-101445","Onboarding","8","2023-09-03"
"BLD-101445","Probation","8","2023-09-03"
"BLD-101446","Interview","10","2023-07-13"
"BLD-101446","Recruiting","9","2023-07-13"
"BLD-101446","Onboarding","8","2023-07-13"
"BLD-101446","Probation","8","2023-07-13"
"BLD-101447","Interview","10","2023-09-20"
"BLD-101447","Recruiting","9","2023-09-20"
"BLD-101447","Onboarding","8","2023-09-20"
"BLD-101447","Probation","8","2023-09-20"
"BLD-101448","Interview","10","2024-04-23"
"BLD-101448","Recruiting","9","2024-04-23"
"BLD-101448","Onboarding","8","2024-04-23"
"BLD-101448","Probation","8","2024-04-23"
"BLD-101449","Interview","10","2025-04-15"
"BLD-101449","Recruiting","9","2025-04-15"
"BLD-101449","Onboarding","8","2025-04-15"
"BLD-101449","Probation","8","2025-04-15"
"BLD-101450","Interview","10","2023-09-21"
"BLD-101450","Recruiting","9","2023-09-21"
"BLD-101450","Onboarding","8","2023-09-21"
"BLD-101450","Probation","8","2023-09-21"
"BLD-101451","Interview","10","2025-10-17"
"BLD-101451","Recruiting","9","2025-10-17"
"BLD-101451","Onboarding","8","2025-10-17"
"BLD-101451","Probation","8","2025-10-17"
"BLD-101452","Interview","10","2025-03-19"
"BLD-101452","Recruiting","9","2025-03-19"
"BLD-101452","Onboarding","8","2025-03-19"
"BLD-101452","Probation","8","2025-03-19"
"BLD-101453","Interview","10","2023-03-16"
"BLD-101453","Recruiting","9","2023-03-16"
"BLD-101453","Onboarding","8","2023-03-16"
"BLD-101453","Probation","8","2023-03-16"
"BLD-101454","Interview","10","2023-11-04"
"BLD-101454","Recruiting","9","2023-11-04"
"BLD-101454","Onboarding","8","2023-11-04"
"BLD-101454","Probation","8","2023-11-04"
"BLD-101455","Interview","10","2023-03-06"
"BLD-101455","Recruiting","9","2023-03-06"
"BLD-101455","Onboarding","8","2023-03-06"
"BLD-101455","Probation","8","2023-03-06"
"BLD-101456","Interview","10","2025-01-06"
"BLD-101456","Recruiting","9","2025-01-06"
"BLD-101456","Onboarding","8","2025-01-06"
"BLD-101456","Probation","8","2025-01-06"
"BLD-101457","Interview","10","2025-11-14"
"BLD-101457","Recruiting","9","2025-11-14"
"BLD-101457","Onboarding","8","2025-11-14"
"BLD-101457","Probation","8","2025-11-14"
"BLD-101458","Interview","10","2025-06-13"
"BLD-101458","Recruiting","9","2025-06-13"
"BLD-101458","Onboarding","8","2025-06-13"
"BLD-101458","Probation","8","2025-06-13"
"BLD-101459","Interview","10","2025-03-20"
"BLD-101459","Recruiting","9","2025-03-20"
"BLD-101459","Onboarding","8","2025-03-20"
"BLD-101459","Probation","8","2025-03-20"
"BLD-101460","Interview","10","2025-08-18"
"BLD-101460","Recruiting","9","2025-08-18"
"BLD-101460","Onboarding","8","2025-08-18"
"BLD-101460","Probation","8","2025-08-18"
"BLD-101461","Interview","4","2025-09-27"
"BLD-101461","Recruiting","4","2025-09-27"
"BLD-101461","Onboarding","4","2025-09-27"
"BLD-101461","Probation","3","2025-09-27"
"BLD-101462","Interview","10","2023-05-16"
"BLD-101462","Recruiting","9","2023-05-16"
"BLD-101462","Onboarding","8","2023-05-16"
"BLD-101462","Probation","8","2023-05-16"
"BLD-101463","Interview","10","2024-03-04"
"BLD-101463","Recruiting","9","2024-03-04"
"BLD-101463","Onboarding","8","2024-03-04"
"BLD-101463","Probation","8","2024-03-04"
"BLD-101464","Interview","10","2023-07-15"
"BLD-101464","Recruiting","9","2023-07-15"
"BLD-101464","Onboarding","8","2023-07-15"
"BLD-101464","Probation","8","2023-07-15"
"BLD-101465","Interview","10","2023-12-24"
"BLD-101465","Recruiting","9","2023-12-24"
"BLD-101465","Onboarding","8","2023-12-24"
"BLD-101465","Probation","8","2023-12-24"
"BLD-101466","Interview","10","2024-06-07"
"BLD-101466","Recruiting","9","2024-06-07"
"BLD-101466","Onboarding","8","2024-06-07"
"BLD-101466","Probation","8","2024-06-07"
"BLD-101467","Interview","10","2024-09-15"
"BLD-101467","Recruiting","9","2024-09-15"
"BLD-101467","Onboarding","8","2024-09-15"
"BLD-101467","Probation","8","2024-09-15"
"BLD-101468","Interview","10","2025-07-23"
"BLD-101468","Recruiting","9","2025-07-23"
"BLD-101468","Onboarding","8","2025-07-23"
"BLD-101468","Probation","8","2025-07-23"
"BLD-101469","Interview","10","2023-10-06"
"BLD-101469","Recruiting","9","2023-10-06"
"BLD-101469","Onboarding","8","2023-10-06"
"BLD-101469","Probation","8","2023-10-06"
"BLD-101470","Interview","10","2025-03-01"
"BLD-101470","Recruiting","9","2025-03-01"
"BLD-101470","Onboarding","8","2025-03-01"
"BLD-101470","Probation","8","2025-03-01"
"BLD-101471","Interview","10","2024-02-23"
"BLD-101471","Recruiting","9","2024-02-23"
"BLD-101471","Onboarding","8","2024-02-23"
"BLD-101471","Probation","8","2024-02-23"
"BLD-101472","Interview","10","2023-10-12"
"BLD-101472","Recruiting","9","2023-10-12"
"BLD-101472","Onboarding","8","2023-10-12"
"BLD-101472","Probation","8","2023-10-12"
"BLD-101473","Interview","10","2024-03-04"
"BLD-101473","Recruiting","9","2024-03-04"
"BLD-101473","Onboarding","8","2024-03-04"
"BLD-101473","Probation","8","2024-03-04"
"BLD-101474","Interview","10","2024-07-11"
"BLD-101474","Recruiting","9","2024-07-11"
"BLD-101474","Onboarding","8","2024-07-11"
"BLD-101474","Probation","8","2024-07-11"
"BLD-101475","Interview","10","2023-04-22"
"BLD-101475","Recruiting","9","2023-04-22"
"BLD-101475","Onboarding","8","2023-04-22"
"BLD-101475","Probation","8","2023-04-22"
"BLD-101476","Interview","10","2023-02-07"
"BLD-101476","Recruiting","9","2023-02-07"
"BLD-101476","Onboarding","8","2023-02-07"
"BLD-101476","Probation","8","2023-02-07"
"BLD-101477","Interview","10","2024-03-01"
"BLD-101477","Recruiting","9","2024-03-01"
"BLD-101477","Onboarding","8","2024-03-01"
"BLD-101477","Probation","8","2024-03-01"
"BLD-101478","Interview","10","2025-09-21"
"BLD-101478","Recruiting","9","2025-09-21"
"BLD-101478","Onboarding","8","2025-09-21"
"BLD-101478","Probation","8","2025-09-21"
"BLD-101479","Interview","10","2023-02-27"
"BLD-101479","Recruiting","9","2023-02-27"
"BLD-101479","Onboarding","8","2023-02-27"
"BLD-101479","Probation","8","2023-02-27"
"BLD-101480","Interview","10","2025-04-14"
"BLD-101480","Recruiting","9","2025-04-14"
"BLD-101480","Onboarding","8","2025-04-14"
"BLD-101480","Probation","8","2025-04-14"
"BLD-101481","Interview","10","2024-03-21"
"BLD-101481","Recruiting","9","2024-03-21"
"BLD-101481","Onboarding","8","2024-03-21"
"BLD-101481","Probation","8","2024-03-21"
"BLD-101482","Interview","10","2024-10-02"
"BLD-101482","Recruiting","9","2024-10-02"
"BLD-101482","Onboarding","8","2024-10-02"
"BLD-101482","Probation","8","2024-10-02"
"BLD-101483","Interview","10","2023-09-03"
"BLD-101483","Recruiting","9","2023-09-03"
"BLD-101483","Onboarding","8","2023-09-03"
"BLD-101483","Probation","8","2023-09-03"
"BLD-101484","Interview","10","2025-07-21"
"BLD-101484","Recruiting","9","2025-07-21"
"BLD-101484","Onboarding","8","2025-07-21"
"BLD-101484","Probation","8","2025-07-21"
"BLD-101485","Interview","10","2025-03-04"
"BLD-101485","Recruiting","9","2025-03-04"
"BLD-101485","Onboarding","8","2025-03-04"
"BLD-101485","Probation","8","2025-03-04"
"BLD-101486","Interview","10","2025-02-14"
"BLD-101486","Recruiting","9","2025-02-14"
"BLD-101486","Onboarding","8","2025-02-14"
"BLD-101486","Probation","8","2025-02-14"
"BLD-101487","Interview","10","2025-04-22"
"BLD-101487","Recruiting","9","2025-04-22"
"BLD-101487","Onboarding","8","2025-04-22"
"BLD-101487","Probation","8","2025-04-22"
"BLD-101488","Interview","10","2024-04-13"
