"employee_id","course_name","training_category","training_hours","training_cost","completion_status","completion_date","certification_achieved"
"BLD-101017","Effective Communication","Soft Skills","8","820","Not Started",,"No"
"BLD-101017","Health & Safety Induction","Mandatory","4","0","Completed","2023-03-10","No"
"BLD-101017","Fire & Emergency Response","Mandatory","2","0","In Progress",,"No"
"BLD-101018","DOA & Governance Training","Compliance","2","0","In Progress",,"No"
"BLD-101018","Cold Chain Logistics","Technical","4","1200","In Progress",,"No"
"BLD-101018","Fire & Emergency Response","Mandatory","4","0","Not Started",,"No"
"BLD-101018","SAP for HR Users","Technical","4","2070","Completed","2025-12-06","Yes"
"BLD-101018","First-Time Manager Program","Leadership","4","170","Completed","2023-04-03","No"
"BLD-101018","DOA & Governance Training","Compliance","4","0","Completed","2025-01-19","No"
"BLD-101018","Strategic Leadership Workshop","Leadership","2","1660","Completed","2024-04-30","No"
"BLD-101018","Health & Safety Induction","Mandatory","8","0","Completed","2024-01-22","No"
"BLD-101018","Quality Control Techniques","Technical","8","550","Completed","2023-02-22","No"
"BLD-101019","Conflict Resolution","Soft Skills","16","1600","Completed","2023-07-06","No"
"BLD-101019","Advanced Excel for Reporting","Technical","2","520","Completed","2024-08-01","No"
"BLD-101019","Food Safety & HACCP Refresher","Mandatory","4","0","In Progress",,"No"
"BLD-101019","Health & Safety Induction","Mandatory","16","0","Completed","2024-08-03","No"
"BLD-101019","Dairy Processing Fundamentals","Technical","8","1010","Not Started",,"No"
"BLD-101019","Qatar Labor Law Essentials","Compliance","4","0","In Progress",,"No"
"BLD-101019","Food Safety & HACCP Refresher","Mandatory","8","0","Completed","2025-02-28","No"
"BLD-101020","Health & Safety Induction","Mandatory","2","0","Completed","2023-10-24","No"
"BLD-101020","Health & Safety Induction","Mandatory","16","0","Completed","2024-09-09","No"
"BLD-101020","Advanced Excel for Reporting","Technical","8","1810","Completed","2025-06-03","No"
"BLD-101020","Food Safety & HACCP Refresher","Mandatory","2","0","Completed","2023-07-31","No"
"BLD-101020","Health & Safety Induction","Mandatory","4","0","Completed","2024-02-08","No"
"BLD-101020","Cold Chain Logistics","Technical","16","1910","Completed","2025-02-18","Yes"
"BLD-101020","Fire & Emergency Response","Mandatory","16","0","Completed","2024-03-14","No"
"BLD-101020","Fire & Emergency Response","Mandatory","4","0","Completed","2024-12-01","No"
"BLD-101021","Fire & Emergency Response","Mandatory","4","0","Completed","2023-10-08","No"
"BLD-101021","Data Privacy Awareness","Mandatory","2","0","Completed","2024-05-09","No"
"BLD-101021","Effective Communication","Soft Skills","8","500","Completed","2024-06-05","No"
"BLD-101021","Anti-Bribery & Ethics","Mandatory","8","0","In Progress",,"No"
"BLD-101021","Quality Control Techniques","Technical","2","1650","Completed","2024-12-15","Yes"
"BLD-101021","Quality Control Techniques","Technical","2","1210","Completed","2023-08-17","Yes"
"BLD-101021","Quality Control Techniques","Technical","2","1420","Completed","2025-02-16","Yes"
"BLD-101023","Effective Communication","Soft Skills","4","1450","Completed","2024-01-07","No"
"BLD-101023","Coaching for Performance","Leadership","4","1610","Completed","2023-11-01","No"
"BLD-101023","Fire & Emergency Response","Mandatory","8","0","Not Started",,"No"
"BLD-101023","Dairy Processing Fundamentals","Technical","2","1420","Completed","2025-08-18","Yes"
"BLD-101023","Dairy Processing Fundamentals","Technical","4","720","Completed","2024-10-16","Yes"
"BLD-101023","Strategic Leadership Workshop","Leadership","4","2160","Not Started",,"No"
"BLD-101024","Dairy Processing Fundamentals","Technical","8","1790","Completed","2023-03-24","No"
"BLD-101024","DOA & Governance Training","Compliance","2","0","Completed","2024-10-11","Yes"
"BLD-101024","Advanced Excel for Reporting","Technical","8","1450","Completed","2025-02-19","No"
"BLD-101024","Health & Safety Induction","Mandatory","2","0","Completed","2023-02-07","No"
"BLD-101024","Dairy Processing Fundamentals","Technical","16","990","Completed","2025-08-25","No"
"BLD-101024","SAP for HR Users","Technical","8","1460","Completed","2024-08-15","No"
"BLD-101024","Health & Safety Induction","Mandatory","4","0","Completed","2025-12-29","No"
"BLD-101025","Quality Control Techniques","Technical","16","1080","In Progress",,"No"
"BLD-101025","Conflict Resolution","Soft Skills","8","920","Completed","2023-08-29","No"
"BLD-101025","Egyptian Labor Law Essentials","Compliance","4","0","Completed","2024-08-16","No"
"BLD-101025","DOA & Governance Training","Compliance","4","0","Completed","2024-04-18","No"
"BLD-101025","Food Safety & HACCP Refresher","Mandatory","2","0","Completed","2024-09-03","No"
"BLD-101025","Effective Communication","Soft Skills","8","640","Completed","2024-01-18","No"
"BLD-101025","DOA & Governance Training","Compliance","4","0","Completed","2024-10-04","Yes"
"BLD-101025","Time Management","Soft Skills","2","1150","Completed","2024-02-05","No"
"BLD-101025","Fire & Emergency Response","Mandatory","4","0","Completed","2024-10-27","No"
"BLD-101026","Presentation Skills","Soft Skills","8","890","Completed","2023-01-13","No"
"BLD-101026","Health & Safety Induction","Mandatory","8","0","In Progress",,"No"
"BLD-101026","Food Safety & HACCP Refresher","Mandatory","8","0","Completed","2023-01-09","No"
"BLD-101027","Dairy Processing Fundamentals","Technical","4","1670","In Progress",,"No"
"BLD-101027","Advanced Excel for Reporting","Technical","4","570","Completed","2025-07-10","Yes"
"BLD-101027","Egyptian Labor Law Essentials","Compliance","2","0","Not Started",,"No"
"BLD-101027","Time Management","Soft Skills","4","1720","Not Started",,"No"
"BLD-101027","Fire & Emergency Response","Mandatory","2","0","Completed","2024-10-26","No"
"BLD-101028","Conflict Resolution","Soft Skills","4","1660","Completed","2023-08-27","No"
"BLD-101028","Coaching for Performance","Leadership","4","1510","Completed","2024-07-19","No"
"BLD-101028","Fire & Emergency Response","Mandatory","16","0","Completed","2023-07-21","No"
"BLD-101028","Health & Safety Induction","Mandatory","8","0","Completed","2023-02-27","No"
"BLD-101028","Health & Safety Induction","Mandatory","16","0","In Progress",,"No"
"BLD-101029","Fire & Emergency Response","Mandatory","4","0","Completed","2023-02-13","No"
"BLD-101030","Health & Safety Induction","Mandatory","2","0","Completed","2024-01-18","No"
"BLD-101030","Dairy Processing Fundamentals","Technical","16","1060","Completed","2024-10-08","Yes"
"BLD-101030","Cold Chain Logistics","Technical","2","1090","Completed","2025-01-16","Yes"
"BLD-101030","Cold Chain Logistics","Technical","16","1850","Completed","2023-11-25","Yes"
"BLD-101030","Coaching for Performance","Leadership","16","1320","Completed","2023-01-26","No"
"BLD-101030","Fire & Emergency Response","Mandatory","2","0","Completed","2023-09-09","No"
"BLD-101030","Food Safety & HACCP Refresher","Mandatory","4","0","Completed","2024-12-14","No"
"BLD-101030","Qatar Labor Law Essentials","Compliance","4","0","Completed","2023-11-30","Yes"
"BLD-101030","Effective Communication","Soft Skills","4","610","Not Started",,"No"
"BLD-101030","Dairy Processing Fundamentals","Technical","2","1500","Completed","2024-06-08","No"
"BLD-101030","Qatar Labor Law Essentials","Compliance","2","0","Completed","2024-12-16","No"
"BLD-101030","Presentation Skills","Soft Skills","4","1490","In Progress",,"No"
"BLD-101031","Egyptian Labor Law Essentials","Compliance","2","0","Completed","2025-04-01","Yes"
"BLD-101031","DOA & Governance Training","Compliance","2","0","Completed","2023-08-16","Yes"
"BLD-101031","Fire & Emergency Response","Mandatory","8","0","Completed","2023-01-02","No"
"BLD-101031","Effective Communication","Soft Skills","2","1390","Completed","2023-08-30","No"
"BLD-101031","Coaching for Performance","Leadership","4","1290","Completed","2024-05-14","No"
"BLD-101031","Effective Communication","Soft Skills","8","1740","Completed","2025-05-25","No"
"BLD-101031","Strategic Leadership Workshop","Leadership","8","200","Completed","2023-04-25","No"
"BLD-101031","SAP for HR Users","Technical","8","890","Completed","2025-10-03","No"
"BLD-101031","Conflict Resolution","Soft Skills","8","960","Completed","2024-07-15","No"
"BLD-101031","Presentation Skills","Soft Skills","4","1030","In Progress",,"No"
"BLD-101032","Advanced Excel for Reporting","Technical","8","1450","Completed","2024-08-06","Yes"
"BLD-101032","Effective Communication","Soft Skills","2","1430","Completed","2023-06-04","No"
"BLD-101032","Quality Control Techniques","Technical","4","450","Completed","2023-02-05","Yes"
"BLD-101032","Health & Safety Induction","Mandatory","8","0","Completed","2024-04-26","No"
"BLD-101032","Dairy Processing Fundamentals","Technical","2","1660","Completed","2024-06-28","No"
"BLD-101032","First-Time Manager Program","Leadership","16","970","Completed","2023-11-12","No"
"BLD-101032","Quality Control Techniques","Technical","8","1510","In Progress",,"No"
"BLD-101032","Presentation Skills","Soft Skills","2","2020","Completed","2024-10-29","No"
"BLD-101032","Fire & Emergency Response","Mandatory","2","0","Completed","2024-01-11","No"
"BLD-101033","Dairy Processing Fundamentals","Technical","2","530","Completed","2023-03-21","Yes"
"BLD-101033","Strategic Leadership Workshop","Leadership","8","970","Completed","2025-06-26","No"
"BLD-101033","Qatar Labor Law Essentials","Compliance","4","0","In Progress",,"No"
"BLD-101033","SAP for HR Users","Technical","4","910","Completed","2025-02-02","No"
"BLD-101033","SAP for HR Users","Technical","2","2000","In Progress",,"No"
"BLD-101033","Fire & Emergency Response","Mandatory","2","0","Completed","2023-02-02","No"
"BLD-101033","Food Safety & HACCP Refresher","Mandatory","4","0","Completed","2024-04-11","No"
"BLD-101034","Food Safety & HACCP Refresher","Mandatory","2","0","In Progress",,"No"
"BLD-101035","DOA & Governance Training","Compliance","2","0","Completed","2023-02-03","No"
"BLD-101037","Presentation Skills","Soft Skills","2","1500","Completed","2023-10-17","No"
"BLD-101038","Quality Control Techniques","Technical","4","360","Completed","2024-06-22","Yes"
"BLD-101038","Effective Communication","Soft Skills","2","1170","In Progress",,"No"
"BLD-101038","Dairy Processing Fundamentals","Technical","2","1250","Completed","2025-09-13","No"
"BLD-101038","Quality Control Techniques","Technical","4","230","Completed","2025-09-10","Yes"
"BLD-101038","Conflict Resolution","Soft Skills","4","1590","Completed","2024-04-02","No"
"BLD-101038","Fire & Emergency Response","Mandatory","2","0","Completed","2024-08-07","No"
"BLD-101038","Strategic Leadership Workshop","Leadership","4","500","Completed","2024-04-08","No"
"BLD-101038","Qatar Labor Law Essentials","Compliance","2","0","Completed","2025-06-18","Yes"
"BLD-101038","Qatar Labor Law Essentials","Compliance","16","0","Completed","2025-02-16","Yes"
"BLD-101039","Quality Control Techniques","Technical","2","340","Completed","2024-02-24","No"
"BLD-101039","Dairy Processing Fundamentals","Technical","2","1500","Completed","2024-02-18","Yes"
"BLD-101039","Dairy Processing Fundamentals","Technical","4","1090","Completed","2023-07-07","Yes"
"BLD-101039","DOA & Governance Training","Compliance","2","0","Completed","2023-07-08","Yes"
"BLD-101039","Health & Safety Induction","Mandatory","2","0","Completed","2024-04-17","No"
"BLD-101039","SAP for HR Users","Technical","4","600","Completed","2024-12-31","Yes"
"BLD-101039","Health & Safety Induction","Mandatory","4","0","Completed","2025-07-25","No"
"BLD-101040","Coaching for Performance","Leadership","2","1620","Completed","2025-09-29","No"
"BLD-101040","Food Safety & HACCP Refresher","Mandatory","16","0","Not Started",,"No"
"BLD-101040","Cold Chain Logistics","Technical","2","1010","Not Started",,"No"
"BLD-101040","DOA & Governance Training","Compliance","8","0","Completed","2025-03-23","No"
"BLD-101040","Conflict Resolution","Soft Skills","4","480","Not Started",,"No"
"BLD-101040","Dairy Processing Fundamentals","Technical","2","1330","In Progress",,"No"
"BLD-101040","Effective Communication","Soft Skills","16","1340","Not Started",,"No"
"BLD-101040","Data Privacy Awareness","Mandatory","2","0","Completed","2023-04-14","No"
"BLD-101040","Conflict Resolution","Soft Skills","16","1270","Completed","2025-07-09","No"
"BLD-101040","Dairy Processing Fundamentals","Technical","8","1040","Completed","2025-04-20","Yes"
"BLD-101041","Data Privacy Awareness","Mandatory","4","0","In Progress",,"No"
"BLD-101041","Coaching for Performance","Leadership","2","890","Completed","2024-07-21","No"
"BLD-101041","Cold Chain Logistics","Technical","4","1690","Completed","2025-08-23","Yes"
"BLD-101041","Coaching for Performance","Leadership","2","630","Completed","2025-10-14","No"
"BLD-101041","Time Management","Soft Skills","8","1510","Completed","2024-05-24","No"
"BLD-101041","Conflict Resolution","Soft Skills","2","1200","In Progress",,"No"
"BLD-101041","Data Privacy Awareness","Mandatory","16","0","Completed","2023-11-23","No"
"BLD-101041","Conflict Resolution","Soft Skills","4","1080","Completed","2024-02-21","No"
"BLD-101041","Conflict Resolution","Soft Skills","16","830","Not Started",,"No"
"BLD-101041","DOA & Governance Training","Compliance","2","0","Completed","2024-10-17","Yes"
"BLD-101041","Effective Communication","Soft Skills","16","180","Completed","2025-05-29","No"
"BLD-101042","Time Management","Soft Skills","2","1490","Completed","2024-05-27","No"
"BLD-101042","Fire & Emergency Response","Mandatory","4","0","Completed","2025-04-12","No"
"BLD-101042","Anti-Bribery & Ethics","Mandatory","2","0","In Progress",,"No"
"BLD-101042","Time Management","Soft Skills","2","1670","Completed","2025-01-30","No"
"BLD-101042","Cold Chain Logistics","Technical","2","320","Completed","2023-09-07","Yes"
"BLD-101042","Dairy Processing Fundamentals","Technical","4","1370","Completed","2024-07-29","Yes"
"BLD-101042","Fire & Emergency Response","Mandatory","4","0","Completed","2024-09-23","No"
"BLD-101042","Dairy Processing Fundamentals","Technical","2","1510","Completed","2023-05-05","No"
"BLD-101042","Fire & Emergency Response","Mandatory","4","0","Completed","2025-06-11","No"
"BLD-101042","Quality Control Techniques","Technical","8","380","Completed","2024-05-28","Yes"
"BLD-101042","Presentation Skills","Soft Skills","8","1070","Completed","2025-10-13","No"
"BLD-101042","Time Management","Soft Skills","2","1870","Completed","2023-07-27","No"
"BLD-101042","Presentation Skills","Soft Skills","8","1530","Completed","2025-05-11","No"
"BLD-101043","Quality Control Techniques","Technical","4","2180","Completed","2024-07-03","Yes"
"BLD-101043","Conflict Resolution","Soft Skills","2","720","In Progress",,"No"
"BLD-101043","Effective Communication","Soft Skills","4","810","Completed","2025-05-27","No"
"BLD-101043","Quality Control Techniques","Technical","2","420","In Progress",,"No"
"BLD-101043","Coaching for Performance","Leadership","16","990","Completed","2023-06-09","No"
"BLD-101043","Health & Safety Induction","Mandatory","2","0","Not Started",,"No"
