"employee_id","salary_effective_date","housing_allowance","transport_allowance","education_allowance","other_allowances","variable_pay","bonus","incentive","total_cash_compensation","total_remuneration"
"BLD-101372","2025-01-01","1460","1030","0","400","0","2660","0","10910","11860"
"BLD-101373","2025-07-11","930","640","140","0","0","3430","90","8780","9980"
"BLD-101374","2025-01-26","3420","1060","0","0","0","0","0","17460","19460"
"BLD-101375","2023-08-03","810","1130","0","0","0","0","0","5120","5380"
"BLD-101375","2024-01-01","740","810","30","40","0","3110","0","8190","8670"
"BLD-101375","2025-01-01","870","770","1180","0","0","220","0","7070","7540"
"BLD-101376","2025-03-06","3200","970","0","180","0","10550","0","27530","30200"
"BLD-101377","2023-07-19","4810","970","0","0","1560","0","0","25180","27210"
"BLD-101377","2024-01-01","4790","1180","0","0","220","0","0","23850","26230"
"BLD-101378","2023-07-08","590","640","0","0","0","0","0","3950","4540"
"BLD-101379","2024-02-25","1290","750","0","0","0","0","0","7900","8740"
"BLD-101379","2025-01-01","1460","920","0","0","0","2530","0","10240","11450"
"BLD-101380","2023-10-21","950","1180","0","0","0","0","0","5950","6610"
"BLD-101380","2024-01-01","890","730","1120","230","0","270","0","7300","8050"
"BLD-101380","2025-01-01","1310","610","0","130","0","160","0","6700","7510"
"BLD-101381","2025-08-11","980","1010","610","0","0","0","0","5970","6560"
"BLD-101382","2023-12-13","1580","840","0","0","0","2260","0","11550","12160"
"BLD-101382","2024-01-01","2270","1040","1340","0","0","7150","0","19450","21810"
"BLD-101382","2025-01-01","1920","1080","0","0","0","3100","0","14810","16640"
"BLD-101383","2025-09-18","1010","1040","0","0","0","0","0","5790","6400"
"BLD-101384","2025-11-15","890","610","500","0","0","0","0","5550","6360"
"BLD-101385","2025-11-14","1320","860","0","0","0","4580","450","12240","12970"
"BLD-101386","2025-08-18","800","1180","0","0","0","30","0","5820","6120"
"BLD-101387","2025-08-24","1640","690","0","0","0","3010","0","10920","12480"
"BLD-101388","2023-10-04","1970","620","0","0","0","4080","640","14710","16130"
"BLD-101388","2024-01-01","1760","920","450","0","0","0","490","11530","12240"
"BLD-101388","2025-01-01","2220","740","0","0","0","4430","320","16470","18440"
"BLD-101389","2024-11-17","660","620","180","0","0","50","0","4750","5120"
"BLD-101389","2025-01-01","820","1180","770","0","0","0","0","6130","6550"
"BLD-101390","2024-10-18","2240","920","0","370","0","0","110","12390","13160"
"BLD-101390","2025-01-01","1990","990","1390","130","0","0","590","13020","14340"
"BLD-101391","2023-09-15","1000","690","1060","0","0","3760","0","11320","12250"
"BLD-101391","2024-01-01","1170","880","0","0","0","0","0","6280","7080"
"BLD-101391","2025-01-01","1310","820","1220","0","0","0","0","8410","9660"
"BLD-101392","2024-10-11","670","890","0","0","0","1660","0","6310","6800"
"BLD-101392","2025-01-01","820","770","640","0","0","0","0","5160","5630"
"BLD-101393","2025-08-21","1440","980","0","170","0","0","0","7590","8090"
"BLD-101394","2024-03-27","1130","640","0","0","0","0","710","6360","7170"
"BLD-101395","2024-11-18","1750","910","0","90","0","0","0","8730","9280"
"BLD-101395","2025-01-01","1270","740","250","0","0","4870","0","13210","14410"
"BLD-101396","2024-06-27","800","630","0","0","0","2540","0","7700","8340"
"BLD-101396","2025-01-01","910","830","0","40","0","1560","0","6640","7530"
"BLD-101397","2025-05-27","710","740","0","0","0","0","0","4880","5300"
"BLD-101398","2024-12-01","1250","880","640","0","0","3450","0","10980","12570"
"BLD-101398","2025-01-01","1050","1050","0","0","0","4540","0","11570","12580"
"BLD-101399","2024-01-20","2760","970","0","0","0","10760","370","27120","28840"
"BLD-101399","2025-01-01","3350","620","0","0","0","0","520","16350","18530"
"BLD-101400","2023-04-27","1910","1160","0","0","0","0","0","11800","13080"
"BLD-101400","2024-01-01","2570","1030","400","0","0","0","0","13220","14270"
"BLD-101400","2025-01-01","2840","880","0","0","0","0","0","13260","15090"
"BLD-101401","2024-05-21","6870","800","0","0","1010","5740","0","42330","47380"
"BLD-101401","2025-01-01","4860","730","1100","0","1270","20920","0","52400","59650"
"BLD-101402","2025-01-06","950","1030","760","320","0","0","0","6470","7430"
"BLD-101403","2024-05-01","2400","1120","0","0","0","0","0","12330","14160"
"BLD-101403","2025-01-01","3200","650","140","0","0","0","0","15280","17040"
"BLD-101404","2023-08-05","1130","870","0","0","0","0","0","6420","7260"
"BLD-101405","2024-06-12","1370","1140","0","0","0","0","0","7860","8260"
"BLD-101405","2025-01-01","1190","740","0","0","0","2730","0","10180","11090"
"BLD-101406","2025-06-14","3880","770","0","0","0","4800","0","23500","25440"
"BLD-101407","2025-09-15","1340","740","0","0","0","1550","500","10050","11560"
"BLD-101408","2023-04-22","990","730","0","0","0","1440","0","7310","7740"
"BLD-101408","2024-01-01","1180","690","0","0","0","3660","0","10240","11600"
"BLD-101408","2025-01-01","1210","920","0","0","0","2050","0","8810","9910"
"BLD-101409","2024-01-19","4830","680","0","0","1940","390","0","29180","31290"
"BLD-101409","2025-01-01","5750","930","940","0","1340","0","0","28720","32990"
"BLD-101410","2023-03-05","1530","840","0","100","0","0","0","8770","10020"
"BLD-101410","2024-01-01","1640","600","0","0","0","0","0","8110","9150"
"BLD-101410","2025-01-01","1780","940","970","0","0","0","0","10200","10840"
"BLD-101411","2023-12-15","1000","750","0","0","0","2790","0","8350","8940"
"BLD-101411","2024-01-01","940","1130","1140","140","0","0","0","6990","7920"
"BLD-101411","2025-01-01","1140","640","1380","0","0","1150","0","8930","9480"
"BLD-101412","2025-11-18","3890","870","0","60","0","2530","0","20590","23630"
"BLD-101413","2024-09-15","3240","920","0","140","0","11830","0","29000","31620"
"BLD-101413","2025-01-01","3120","650","1010","0","0","950","0","19260","21570"
"BLD-101414","2024-02-18","1170","810","500","0","0","0","0","6650","7300"
"BLD-101414","2025-01-01","950","830","0","0","0","1160","0","6930","7370"
"BLD-101415","2025-09-01","5460","650","270","310","270","7500","0","34910","37680"
"BLD-101416","2024-08-18","2610","720","0","0","0","220","0","14340","15240"
"BLD-101416","2025-01-01","2350","1130","1160","0","0","5930","0","19690","21100"
"BLD-101417","2024-01-03","820","720","1370","300","0","2280","0","9400","10040"
"BLD-101417","2025-01-01","800","740","0","0","0","0","0","5520","6010"
"BLD-101418","2024-08-23","1440","1140","0","0","0","3520","0","11140","11710"
"BLD-101418","2025-01-01","1330","1170","0","0","0","0","0","7140","8050"
"BLD-101419","2025-10-26","1850","1070","0","0","0","0","0","10350","11440"
"BLD-101420","2023-02-13","950","890","0","0","0","0","0","5450","5900"
"BLD-101420","2024-01-01","1050","1200","0","0","0","2680","0","8500","9220"
"BLD-101421","2023-04-13","960","890","900","0","0","0","0","6020","6740"
"BLD-101421","2024-01-01","910","1190","0","300","0","3050","0","8620","9110"
"BLD-101421","2025-01-01","820","990","0","0","0","0","0","4790","5240"
"BLD-101422","2023-11-09","790","960","0","0","0","1540","0","6420","7020"
"BLD-101422","2024-01-01","830","790","0","0","0","0","0","5330","5770"
"BLD-101422","2025-01-01","870","1020","0","0","0","1340","0","6880","7360"
"BLD-101423","2023-09-15","640","730","0","0","0","0","0","4370","4600"
"BLD-101423","2024-01-01","960","830","20","0","0","780","0","6040","6510"
"BLD-101423","2025-01-01","860","1050","0","0","0","10","0","5450","5810"
"BLD-101424","2024-08-01","1200","910","0","0","0","5070","0","12280","13930"
"BLD-101425","2024-07-10","1840","1160","0","400","0","0","0","9600","10750"
"BLD-101425","2025-01-01","1660","880","0","0","0","4250","0","13300","14820"
"BLD-101426","2024-11-01","1380","770","0","240","0","2100","0","10450","11170"
"BLD-101426","2025-01-01","1430","770","0","0","0","0","0","7690","8730"
"BLD-101427","2025-01-20","1030","780","0","0","0","0","0","6430","7190"
"BLD-101428","2024-02-19","1860","980","0","0","0","500","0","10410","11340"
"BLD-101428","2025-01-01","2150","1120","0","0","0","1740","0","13070","13800"
"BLD-101429","2023-02-22","910","1030","0","280","0","2310","0","8990","10000"
"BLD-101429","2024-01-01","1120","730","0","0","0","2210","0","8750","9360"
"BLD-101430","2024-12-13","1290","1110","0","0","0","0","0","7040","7890"
"BLD-101430","2025-01-01","1440","1140","0","0","0","370","0","8190","8750"
"BLD-101431","2023-01-14","660","820","0","230","0","0","0","4790","5400"
"BLD-101431","2024-01-01","980","1130","0","210","0","0","0","5580","6320"
"BLD-101431","2025-01-01","1000","700","230","0","0","1670","0","7280","8210"
"BLD-101432","2023-05-01","1160","690","720","0","0","0","0","6550","6900"
"BLD-101432","2024-01-01","1110","990","0","0","0","0","0","6980","7480"
"BLD-101432","2025-01-01","1170","1030","350","0","0","0","0","7830","8940"
"BLD-101433","2023-07-21","1090","1000","590","0","0","1910","590","8850","9900"
"BLD-101433","2024-01-01","1000","1060","610","0","0","2740","450","9790","10660"
"BLD-101433","2025-01-01","1140","1060","0","0","0","3620","270","10370","11580"
"BLD-101434","2025-09-15","3160","710","0","0","0","0","0","17770","18750"
"BLD-101435","2023-09-04","1010","660","0","0","0","0","0","5260","5740"
"BLD-101435","2024-01-01","980","950","1470","110","0","0","0","7500","8250"
"BLD-101435","2025-01-01","890","940","80","0","0","0","0","5990","6610"
"BLD-101436","2023-06-18","1730","730","0","40","0","660","0","9050","9980"
"BLD-101436","2024-01-01","1350","860","0","0","0","70","0","8650","9100"
"BLD-101436","2025-01-01","1540","860","0","200","0","6360","0","15390","16230"
"BLD-101437","2024-11-14","730","710","0","0","0","0","0","4680","4920"
"BLD-101437","2025-01-01","960","830","0","0","0","0","0","5260","5590"
"BLD-101438","2024-04-04","1000","1150","0","0","0","1970","0","7730","8580"
"BLD-101438","2025-01-01","930","890","0","0","0","0","0","5690","6320"
"BLD-101439","2025-12-14","1210","1080","1370","0","0","50","0","8490","9000"
"BLD-101440","2023-09-17","660","1180","0","0","0","0","0","4980","5540"
"BLD-101440","2024-01-01","1030","1140","0","0","0","0","0","5980","6580"
"BLD-101440","2025-01-01","850","750","160","0","0","0","0","5220","5940"
"BLD-101441","2025-05-18","4090","880","0","0","1000","15940","140","38400","40610"
"BLD-101442","2025-04-10","1390","940","0","0","0","970","0","7930","8640"
"BLD-101443","2025-10-01","3360","760","0","0","0","5820","0","21870","23750"
"BLD-101444","2023-02-18","860","890","0","0","0","0","0","5500","5890"
"BLD-101444","2024-01-01","1010","1170","570","0","0","0","0","6740","7610"
"BLD-101444","2025-01-01","1200","1030","0","0","0","0","0","6560","7370"
"BLD-101445","2023-09-03","1920","1150","0","0","0","2800","0","12950","14490"
"BLD-101445","2024-01-01","1900","750","130","0","0","2370","0","12100","13840"
"BLD-101446","2023-07-13","3200","720","0","0","1210","8660","400","29190","31250"
"BLD-101446","2024-01-01","4020","680","0","0","670","0","210","21890","24900"
"BLD-101447","2023-09-20","870","900","0","0","0","0","0","4950","5490"
"BLD-101447","2024-01-01","730","630","0","0","0","0","0","4670","5170"
"BLD-101448","2024-04-23","4790","690","0","0","2100","18880","0","49650","55100"
"BLD-101448","2025-01-01","7290","830","0","0","500","780","0","33770","37900"
"BLD-101449","2025-04-15","890","1110","190","0","0","1160","0","6450","7140"
"BLD-101450","2023-09-21","880","1120","0","0","0","0","0","5970","6660"
"BLD-101450","2024-01-01","830","1000","1060","0","0","0","0","6650","7270"
"BLD-101450","2025-01-01","1170","900","0","0","0","2810","0","9190","9790"
"BLD-101451","2025-10-17","980","650","0","350","0","1670","0","7100","7530"
"BLD-101452","2025-03-19","900","700","0","220","0","3460","0","8760","9560"
"BLD-101453","2023-03-16","1030","1110","0","0","0","0","0","6720","7170"
"BLD-101453","2024-01-01","1460","1040","850","0","0","2170","0","10610","11800"
"BLD-101454","2023-11-04","3030","1150","0","0","0","2510","70","17780","19440"
"BLD-101454","2024-01-01","3000","1010","0","0","0","0","790","17070","19140"
"BLD-101454","2025-01-01","4040","660","0","0","0","7980","170","26990","29910"
"BLD-101455","2023-03-06","1070","1060","0","380","0","3050","0","9180","9670"
"BLD-101456","2025-01-06","1060","1140","0","0","0","3760","0","9820","10710"
"BLD-101457","2025-11-14","1100","810","0","0","0","0","0","6540","7430"
"BLD-101458","2025-06-13","4450","970","1200","0","1240","14670","0","40060","44110"
"BLD-101459","2025-03-20","2310","840","0","0","0","2250","210","13820","15290"
"BLD-101460","2025-08-18","890","870","0","0","0","0","0","5740","6360"
"BLD-101461","2025-09-27","1050","1100","0","0","0","0","0","6320","6750"
"BLD-101462","2023-05-16","780","850","0","100","0","0","0","5460","5930"
"BLD-101462","2024-01-01","850","930","0","0","0","640","0","5670","6090"
"BLD-101462","2025-01-01","860","1090","1370","0","0","3070","0","9960","11170"
"BLD-101463","2024-03-04","2450","900","0","0","0","7690","0","22630","25970"
"BLD-101463","2025-01-01","2380","1170","0","240","0","660","0","15500","17610"
"BLD-101464","2023-07-15","940","700","640","230","0","590","0","6270","7200"
"BLD-101464","2024-01-01","700","1100","190","0","0","2630","0","7680","8510"
"BLD-101464","2025-01-01","1030","780","1150","140","0","0","0","6560","6930"
"BLD-101465","2023-12-24","5190","930","0","0","870","7280","0","35690","37660"
"BLD-101465","2024-01-01","6740","630","430","0","1720","0","0","34320","39380"
"BLD-101465","2025-01-01","6820","1040","130","0","810","0","0","32650","35000"
"BLD-101466","2024-06-07","960","680","0","0","0","1880","0","7010","7530"
"BLD-101467","2024-09-15","1460","1050","1250","0","0","4680","0","13870","14640"
"BLD-101467","2025-01-01","1040","650","1320","150","0","1760","0","10070","10870"
"BLD-101468","2025-07-23","2610","1030","280","0","0","5830","0","18810","19820"
"BLD-101469","2023-10-06","870","1190","180","0","0","1900","0","7690","8830"
"BLD-101469","2024-01-01","1050","770","0","0","0","3660","0","9330","10270"
"BLD-101469","2025-01-01","780","710","870","0","0","1340","0","7170","7700"
"BLD-101470","2025-03-01","770","750","730","0","0","590","0","6540","6870"
"BLD-101471","2024-02-23","2140","1010","630","0","0","4240","0","16020","17680"
"BLD-101471","2025-01-01","1570","740","0","0","0","4720","0","14880","15630"
"BLD-101472","2023-10-12","2880","1180","0","400","0","8110","0","24400","27280"
"BLD-101472","2024-01-01","3510","980","0","0","0","2920","0","20420","22730"
"BLD-101473","2024-03-04","1420","850","0","0","0","0","0","8330","8820"
"BLD-101473","2025-01-01","1910","980","0","0","0","2840","0","12310","12990"
"BLD-101474","2024-07-11","1450","750","0","0","0","0","0","7970","9000"
"BLD-101474","2025-01-01","2070","870","0","0","0","4980","0","15340","16350"
"BLD-101475","2023-04-22","3100","830","540","0","0","0","0","16140","16970"
"BLD-101475","2024-01-01","2840","790","0","0","0","5370","0","20060","21100"
"BLD-101475","2025-01-01","3540","1200","1120","0","0","0","0","20000","22370"
"BLD-101476","2023-02-07","910","1110","0","0","0","2040","330","8550","9430"
"BLD-101476","2024-01-01","920","1170","0","0","0","0","440","7010","7790"
"BLD-101477","2024-03-01","920","1130","0","0","0","0","0","6050","6410"
"BLD-101477","2025-01-01","1010","700","0","0","0","0","0","6080","6880"
"BLD-101478","2025-09-21","2350","1030","210","140","0","0","0","12710","14540"
"BLD-101479","2023-02-27","840","840","430","0","0","0","0","5630","6270"
"BLD-101479","2024-01-01","970","750","220","0","0","0","0","6080","6970"
"BLD-101479","2025-01-01","1190","960","0","0","0","0","0","6610","7440"
"BLD-101480","2025-04-14","5160","1150","0","0","570","4210","0","29590","31160"
"BLD-101481","2024-03-21","870","910","690","0","0","1730","0","7320","7810"
"BLD-101481","2025-01-01","690","810","770","0","0","0","0","5310","6030"
"BLD-101482","2024-10-02","2200","870","0","0","0","7100","0","17590","19040"
"BLD-101482","2025-01-01","2150","920","1480","180","0","5690","0","18760","20560"
"BLD-101483","2023-09-03","6580","1180","0","0","1730","3240","0","36550","40060"
"BLD-101483","2024-01-01","5990","980","0","140","180","23880","0","55360","58350"
"BLD-101483","2025-01-01","5350","930","0","0","950","0","0","30570","34760"
"BLD-101484","2025-07-21","4880","1040","1100","0","1280","3010","0","29990","33700"
"BLD-101485","2025-03-04","3270","740","0","0","0","9940","0","27270","29480"
"BLD-101486","2025-02-14","1190","990","1330","0","0","0","0","8690","9580"
"BLD-101487","2025-04-22","1030","1170","800","190","0","3230","0","9900","11020"
"BLD-101488","2024-04-13","2440","680","0","0","0","1770","0","13930","15010"
