"employee_id","grade","position","base_salary","currency","salary_effective_date"
"BLD-101325","G5","Officer - People & Culture","5980","EGP","2024-06-23"
"BLD-101326","G6","Senior Technician - Engineering & Maintenance","6260","QAR","2023-09-10"
"BLD-101326","G6","Senior Technician - Engineering & Maintenance","6470","QAR","2024-01-01"
"BLD-101326","G6","Senior Technician - Engineering & Maintenance","6930","QAR","2025-01-01"
"BLD-101327","G4","Operator - Quality Assurance & Food Safety","5080","EGP","2024-08-10"
"BLD-101327","G4","Operator - Quality Assurance & Food Safety","5390","EGP","2025-01-01"
"BLD-101328","G10","Manager - Finance","15380","EGP","2025-07-15"
"BLD-101329","G1","Associate - Quality Assurance & Food Safety","3240","QAR","2024-08-03"
"BLD-101329","G1","Associate - Quality Assurance & Food Safety","3260","QAR","2025-01-01"
"BLD-101330","G4","Officer - Corporate & Executive Office","4880","QAR","2023-05-16"
"BLD-101330","G4","Officer - Corporate & Executive Office","4970","QAR","2024-01-01"
"BLD-101330","G4","Officer - Corporate & Executive Office","4660","QAR","2025-01-01"
"BLD-101331","G3","Associate - Corporate & Executive Office","3800","QAR","2025-10-22"
"BLD-101332","G4","Coordinator - Farm Operations","4280","QAR","2024-07-25"
"BLD-101332","G4","Coordinator - Farm Operations","5090","QAR","2025-01-01"
"BLD-101333","G1","Assistant - Quality Assurance & Food Safety","3610","QAR","2025-12-11"
"BLD-101334","G6","Senior Technician - Marketing","7030","QAR","2024-10-05"
"BLD-101334","G6","Senior Technician - Marketing","6150","QAR","2025-01-01"
"BLD-101335","G7","Team Lead - Corporate & Executive Office","7050","QAR","2023-08-04"
"BLD-101335","G7","Team Lead - Corporate & Executive Office","8670","QAR","2024-01-01"
"BLD-101335","G7","Team Lead - Corporate & Executive Office","7240","QAR","2025-01-01"
"BLD-101336","G1","Associate - Supply Chain & Logistics","3460","QAR","2025-01-20"
"BLD-101337","G6","Senior Technician - Quality Assurance & Food Safety","6430","QAR","2024-08-07"
"BLD-101337","G6","Senior Technician - Quality Assurance & Food Safety","7070","QAR","2025-01-01"
"BLD-101338","G6","Specialist - People & Culture","6480","EGP","2023-05-05"
"BLD-101338","G6","Specialist - People & Culture","6150","EGP","2024-01-01"
"BLD-101338","G6","Specialist - People & Culture","7520","EGP","2025-01-01"
"BLD-101339","G7","Specialist - People & Culture","7070","EGP","2023-11-21"
"BLD-101339","G7","Specialist - People & Culture","8210","EGP","2024-01-01"
"BLD-101339","G7","Specialist - People & Culture","9360","EGP","2025-01-01"
"BLD-101340","G1","Associate - Supply Chain & Logistics","2870","QAR","2023-04-05"
"BLD-101340","G1","Associate - Supply Chain & Logistics","3190","QAR","2024-01-01"
"BLD-101341","G9","Specialist - Production","12310","QAR","2023-08-04"
"BLD-101341","G9","Specialist - Production","10620","QAR","2024-01-01"
"BLD-101341","G9","Specialist - Production","12870","QAR","2025-01-01"
"BLD-101342","G6","Specialist - Engineering & Maintenance","5900","QAR","2024-09-19"
"BLD-101342","G6","Specialist - Engineering & Maintenance","7180","QAR","2025-01-01"
"BLD-101343","G3","Operator - Procurement","4700","QAR","2025-07-02"
"BLD-101344","G1","Officer - Procurement","2870","QAR","2023-06-08"
"BLD-101344","G1","Officer - Procurement","2990","QAR","2024-01-01"
"BLD-101344","G1","Officer - Procurement","3370","QAR","2025-01-01"
"BLD-101345","G5","Officer - Supply Chain & Logistics","4850","EGP","2023-01-21"
"BLD-101345","G5","Officer - Supply Chain & Logistics","5280","EGP","2024-01-01"
"BLD-101346","G9","Specialist - Engineering & Maintenance","12530","QAR","2024-09-01"
"BLD-101346","G9","Specialist - Engineering & Maintenance","11980","QAR","2025-01-01"
"BLD-101347","G6","Supervisor - Finance","5590","QAR","2023-06-08"
"BLD-101347","G6","Supervisor - Finance","7000","QAR","2024-01-01"
"BLD-101347","G6","Supervisor - Finance","5870","QAR","2025-01-01"
"BLD-101348","G2","Associate - Quality Assurance & Food Safety","3470","EGP","2023-04-01"
"BLD-101348","G2","Associate - Quality Assurance & Food Safety","3620","EGP","2024-01-01"
"BLD-101348","G2","Associate - Quality Assurance & Food Safety","3960","EGP","2025-01-01"
"BLD-101349","G6","Senior Officer - Sales & Distribution","6270","EGP","2024-10-05"
"BLD-101349","G6","Senior Officer - Sales & Distribution","7070","EGP","2025-01-01"
"BLD-101350","G8","Team Lead - People & Culture","10360","EGP","2025-02-16"
"BLD-101351","G5","Assistant - Engineering & Maintenance","5710","QAR","2025-03-08"
"BLD-101352","G9","Specialist - Production","10600","EGP","2024-09-25"
"BLD-101352","G9","Specialist - Production","12350","EGP","2025-01-01"
"BLD-101353","G8","Team Lead - Sales & Distribution","10100","EGP","2024-06-25"
"BLD-101353","G8","Team Lead - Sales & Distribution","11220","EGP","2025-01-01"
"BLD-101354","G5","Coordinator - Farm Operations","5420","QAR","2023-05-26"
"BLD-101354","G5","Coordinator - Farm Operations","5760","QAR","2024-01-01"
"BLD-101354","G5","Coordinator - Farm Operations","5540","QAR","2025-01-01"
"BLD-101355","G1","Coordinator - Sales & Distribution","2990","EGP","2024-09-15"
"BLD-101355","G1","Coordinator - Sales & Distribution","3220","EGP","2025-01-01"
"BLD-101356","G5","Operator - Finance","5750","EGP","2024-07-18"
"BLD-101356","G5","Operator - Finance","6030","EGP","2025-01-01"
"BLD-101357","G2","Operator - Quality Assurance & Food Safety","3500","QAR","2023-01-06"
"BLD-101357","G2","Operator - Quality Assurance & Food Safety","3670","QAR","2024-01-01"
"BLD-101357","G2","Operator - Quality Assurance & Food Safety","4150","QAR","2025-01-01"
"BLD-101358","G10","Manager - IT & Digital","13740","QAR","2024-09-07"
"BLD-101358","G10","Manager - IT & Digital","15160","QAR","2025-01-01"
"BLD-101359","G8","Team Lead - R&D","9370","QAR","2024-11-26"
"BLD-101359","G8","Team Lead - R&D","10490","QAR","2025-01-01"
"BLD-101360","G9","Specialist - IT & Digital","11790","QAR","2024-02-26"
"BLD-101360","G9","Specialist - IT & Digital","11910","QAR","2025-01-01"
"BLD-101361","G1","Associate - Production","3040","EGP","2023-12-14"
"BLD-101361","G1","Associate - Production","2830","EGP","2024-01-01"
"BLD-101361","G1","Associate - Production","3270","EGP","2025-01-01"
"BLD-101362","G5","Officer - Finance","5320","EGP","2024-08-14"
"BLD-101362","G5","Officer - Finance","6140","EGP","2025-01-01"
"BLD-101363","G1","Associate - Corporate & Executive Office","3470","QAR","2024-05-14"
"BLD-101363","G1","Associate - Corporate & Executive Office","3270","QAR","2025-01-01"
"BLD-101364","G11","Manager - Finance","16940","QAR","2025-12-12"
"BLD-101365","G4","Officer - Marketing","5410","QAR","2025-03-07"
"BLD-101366","G9","Senior Technician - Farm Operations","11850","QAR","2023-01-24"
"BLD-101367","G3","Operator - Finance","3940","QAR","2025-05-01"
"BLD-101368","G1","Technician - Marketing","3340","QAR","2025-06-02"
"BLD-101369","G10","Assistant Manager - Quality Assurance & Food Safety","12690","QAR","2023-05-18"
"BLD-101369","G10","Assistant Manager - Quality Assurance & Food Safety","15620","QAR","2024-01-01"
"BLD-101369","G10","Assistant Manager - Quality Assurance & Food Safety","13320","QAR","2025-01-01"
"BLD-101370","G11","Manager - R&D","15870","QAR","2023-01-15"
"BLD-101370","G11","Manager - R&D","18610","QAR","2024-01-01"
"BLD-101370","G11","Manager - R&D","17200","QAR","2025-01-01"
"BLD-101371","G10","Manager - Marketing","15470","QAR","2023-04-21"
"BLD-101371","G10","Manager - Marketing","13640","QAR","2024-01-01"
"BLD-101371","G10","Manager - Marketing","17420","QAR","2025-01-01"
"BLD-101372","G4","Operator - Procurement","4780","QAR","2024-12-19"
"BLD-101372","G4","Operator - Procurement","5360","QAR","2025-01-01"
"BLD-101373","G1","Technician - Sales & Distribution","3550","QAR","2025-07-11"
"BLD-101374","G9","Specialist - Supply Chain & Logistics","12980","QAR","2025-01-26"
"BLD-101375","G2","Operator - Finance","3180","EGP","2023-08-03"
"BLD-101375","G2","Operator - Finance","3460","EGP","2024-01-01"
"BLD-101375","G2","Operator - Finance","4030","EGP","2025-01-01"
"BLD-101376","G9","Supervisor - Procurement","12630","QAR","2025-03-06"
"BLD-101377","G11","Assistant Manager - Supply Chain & Logistics","17840","QAR","2023-07-19"
"BLD-101377","G11","Assistant Manager - Supply Chain & Logistics","17660","QAR","2024-01-01"
"BLD-101378","G1","Operator - Corporate & Executive Office","2720","QAR","2023-07-08"
"BLD-101379","G5","Coordinator - Supply Chain & Logistics","5860","QAR","2024-02-25"
"BLD-101379","G5","Coordinator - Supply Chain & Logistics","5330","QAR","2025-01-01"
"BLD-101380","G3","Coordinator - Production","3820","QAR","2023-10-21"
"BLD-101380","G3","Coordinator - Production","4060","QAR","2024-01-01"
"BLD-101380","G3","Coordinator - Production","4490","QAR","2025-01-01"
"BLD-101381","G1","Technician - Procurement","3370","QAR","2025-08-11"
"BLD-101382","G7","Supervisor - IT & Digital","6870","QAR","2023-12-13"
"BLD-101382","G7","Supervisor - IT & Digital","7650","QAR","2024-01-01"
"BLD-101382","G7","Supervisor - IT & Digital","8710","QAR","2025-01-01"
"BLD-101383","G2","Officer - IT & Digital","3740","QAR","2025-09-18"
"BLD-101384","G1","Operator - Marketing","3550","QAR","2025-11-15"
"BLD-101385","G4","Officer - Sales & Distribution","5030","QAR","2025-11-14"
"BLD-101386","G2","Officer - Procurement","3810","QAR","2025-08-18"
"BLD-101387","G5","Officer - Production","5580","QAR","2025-08-24"
"BLD-101388","G7","Supervisor - Sales & Distribution","7400","EGP","2023-10-04"
"BLD-101388","G7","Supervisor - Sales & Distribution","7910","EGP","2024-01-01"
"BLD-101388","G7","Supervisor - Sales & Distribution","8760","EGP","2025-01-01"
"BLD-101389","G1","Associate - Procurement","3240","QAR","2024-11-17"
"BLD-101389","G1","Associate - Procurement","3360","QAR","2025-01-01"
"BLD-101390","G7","Team Lead - Sales & Distribution","8750","QAR","2024-10-18"
"BLD-101390","G7","Team Lead - Sales & Distribution","7930","QAR","2025-01-01"
"BLD-101391","G4","Officer - Finance","4810","QAR","2023-09-15"
"BLD-101391","G4","Officer - Finance","4230","QAR","2024-01-01"
"BLD-101391","G4","Officer - Finance","5060","QAR","2025-01-01"
"BLD-101392","G1","Assistant - People & Culture","3090","EGP","2024-10-11"
"BLD-101392","G1","Assistant - People & Culture","2930","EGP","2025-01-01"
"BLD-101393","G4","Officer - Production","5000","EGP","2025-08-21"
"BLD-101394","G3","Assistant - Sales & Distribution","3880","EGP","2024-03-27"
"BLD-101395","G5","Assistant - Production","5980","QAR","2024-11-18"
"BLD-101395","G5","Assistant - Production","6080","QAR","2025-01-01"
"BLD-101396","G2","Coordinator - R&D","3730","QAR","2024-06-27"
"BLD-101396","G2","Coordinator - R&D","3300","QAR","2025-01-01"
"BLD-101397","G1","Coordinator - R&D","3430","QAR","2025-05-27"
"BLD-101398","G4","Operator - Finance","4760","EGP","2024-12-01"
"BLD-101398","G4","Operator - Finance","4930","EGP","2025-01-01"
"BLD-101399","G9","Team Lead - Sales & Distribution","12260","QAR","2024-01-20"
"BLD-101399","G9","Team Lead - Sales & Distribution","11860","QAR","2025-01-01"
"BLD-101400","G8","Senior Technician - IT & Digital","8730","QAR","2023-04-27"
"BLD-101400","G8","Senior Technician - IT & Digital","9220","QAR","2024-01-01"
"BLD-101400","G8","Senior Technician - IT & Digital","9540","QAR","2025-01-01"
"BLD-101401","G12","Manager - People & Culture","27910","QAR","2024-05-21"
"BLD-101401","G12","Manager - People & Culture","23520","QAR","2025-01-01"
"BLD-101402","G1","Assistant - Procurement","3410","QAR","2025-01-06"
"BLD-101403","G8","Senior Technician - IT & Digital","8810","QAR","2024-05-01"
"BLD-101403","G8","Senior Technician - IT & Digital","11290","QAR","2025-01-01"
"BLD-101404","G4","Operator - Production","4420","QAR","2023-08-05"
"BLD-101405","G5","Officer - Procurement","5350","QAR","2024-06-12"
"BLD-101405","G5","Officer - Procurement","5520","QAR","2025-01-01"
"BLD-101406","G9","Team Lead - Quality Assurance & Food Safety","14050","EGP","2025-06-14"
"BLD-101407","G5","Technician - Sales & Distribution","5920","QAR","2025-09-15"
"BLD-101408","G4","Assistant - Supply Chain & Logistics","4150","QAR","2023-04-22"
"BLD-101408","G4","Assistant - Supply Chain & Logistics","4710","QAR","2024-01-01"
"BLD-101408","G4","Assistant - Supply Chain & Logistics","4630","QAR","2025-01-01"
"BLD-101409","G11","Senior Manager - Finance","21340","QAR","2024-01-19"
"BLD-101409","G11","Senior Manager - Finance","19760","QAR","2025-01-01"
"BLD-101410","G6","Supervisor - Supply Chain & Logistics","6300","EGP","2023-03-05"
"BLD-101410","G6","Supervisor - Supply Chain & Logistics","5870","EGP","2024-01-01"
"BLD-101410","G6","Supervisor - Supply Chain & Logistics","6510","EGP","2025-01-01"
"BLD-101411","G3","Operator - Production","3810","QAR","2023-12-15"
"BLD-101411","G3","Operator - Production","3640","QAR","2024-01-01"
"BLD-101411","G3","Operator - Production","4620","QAR","2025-01-01"
"BLD-101412","G9","Team Lead - Marketing","13240","QAR","2025-11-18"
"BLD-101413","G9","Senior Officer - Finance","12870","EGP","2024-09-15"
"BLD-101413","G9","Senior Officer - Finance","13530","EGP","2025-01-01"
"BLD-101414","G3","Officer - People & Culture","4170","QAR","2024-02-18"
"BLD-101414","G3","Officer - People & Culture","3990","QAR","2025-01-01"
"BLD-101415","G11","Assistant Manager - People & Culture","20450","QAR","2025-09-01"
"BLD-101416","G8","Senior Technician - Supply Chain & Logistics","10790","EGP","2024-08-18"
"BLD-101416","G8","Senior Technician - Supply Chain & Logistics","9120","EGP","2025-01-01"
"BLD-101417","G2","Assistant - Quality Assurance & Food Safety","3910","EGP","2024-01-03"
"BLD-101417","G2","Assistant - Quality Assurance & Food Safety","3980","EGP","2025-01-01"
"BLD-101418","G4","Technician - IT & Digital","5040","QAR","2024-08-23"
"BLD-101418","G4","Technician - IT & Digital","4640","QAR","2025-01-01"
"BLD-101419","G7","Supervisor - People & Culture","7430","QAR","2025-10-26"
"BLD-101420","G2","Assistant - Corporate & Executive Office","3610","QAR","2023-02-13"
"BLD-101420","G2","Assistant - Corporate & Executive Office","3570","QAR","2024-01-01"
"BLD-101421","G1","Officer - Quality Assurance & Food Safety","3270","QAR","2023-04-13"
"BLD-101421","G1","Officer - Quality Assurance & Food Safety","3170","QAR","2024-01-01"
"BLD-101421","G1","Officer - Quality Assurance & Food Safety","2980","QAR","2025-01-01"
"BLD-101422","G2","Coordinator - IT & Digital","3130","QAR","2023-11-09"
"BLD-101422","G2","Coordinator - IT & Digital","3710","QAR","2024-01-01"
"BLD-101422","G2","Coordinator - IT & Digital","3650","QAR","2025-01-01"
"BLD-101423","G1","Officer - Marketing","3000","QAR","2023-09-15"
"BLD-101423","G1","Officer - Marketing","3450","QAR","2024-01-01"
"BLD-101423","G1","Officer - Marketing","3530","QAR","2025-01-01"
"BLD-101424","G5","Operator - Quality Assurance & Food Safety","5100","EGP","2024-08-01"
"BLD-101425","G6","Supervisor - Marketing","6200","QAR","2024-07-10"
"BLD-101425","G6","Supervisor - Marketing","6510","QAR","2025-01-01"
"BLD-101426","G5","Operator - R&D","5960","QAR","2024-11-01"
"BLD-101426","G5","Operator - R&D","5490","QAR","2025-01-01"
"BLD-101427","G3","Associate - Farm Operations","4620","QAR","2025-01-20"
"BLD-101428","G7","Supervisor - Finance","7070","QAR","2024-02-19"
"BLD-101428","G7","Supervisor - Finance","8060","QAR","2025-01-01"
"BLD-101429","G4","Assistant - Production","4460","QAR","2023-02-22"
"BLD-101429","G4","Assistant - Production","4690","QAR","2024-01-01"
"BLD-101430","G4","Technician - People & Culture","4640","EGP","2024-12-13"
"BLD-101430","G4","Technician - People & Culture","5240","EGP","2025-01-01"
"BLD-101431","G1","Officer - Corporate & Executive Office","3080","QAR","2023-01-14"
"BLD-101431","G1","Officer - Corporate & Executive Office","3260","QAR","2024-01-01"
"BLD-101431","G1","Officer - Corporate & Executive Office","3680","QAR","2025-01-01"
"BLD-101432","G4","Coordinator - Corporate & Executive Office","3980","QAR","2023-05-01"
"BLD-101432","G4","Coordinator - Corporate & Executive Office","4880","QAR","2024-01-01"
"BLD-101432","G4","Coordinator - Corporate & Executive Office","5280","QAR","2025-01-01"
"BLD-101433","G3","Coordinator - Sales & Distribution","3670","QAR","2023-07-21"
"BLD-101433","G3","Coordinator - Sales & Distribution","3930","QAR","2024-01-01"
"BLD-101433","G3","Coordinator - Sales & Distribution","4280","QAR","2025-01-01"
"BLD-101434","G9","Senior Technician - Engineering & Maintenance","13900","QAR","2025-09-15"
"BLD-101435","G3","Officer - Supply Chain & Logistics","3590","QAR","2023-09-04"
"BLD-101435","G3","Officer - Supply Chain & Logistics","3990","QAR","2024-01-01"
"BLD-101435","G3","Officer - Supply Chain & Logistics","4080","QAR","2025-01-01"
"BLD-101436","G6","Supervisor - Engineering & Maintenance","5890","QAR","2023-06-18"
"BLD-101436","G6","Supervisor - Engineering & Maintenance","6370","QAR","2024-01-01"
"BLD-101436","G6","Supervisor - Engineering & Maintenance","6430","QAR","2025-01-01"
"BLD-101437","G2","Technician - Supply Chain & Logistics","3240","QAR","2024-11-14"
"BLD-101437","G2","Technician - Supply Chain & Logistics","3470","QAR","2025-01-01"
"BLD-101438","G2","Technician - Engineering & Maintenance","3610","QAR","2024-04-04"
"BLD-101438","G2","Technician - Engineering & Maintenance","3870","QAR","2025-01-01"
