"Period","GLCode","GLName","FSCategory","CostCenter","Amount"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-154","2818.5"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-154","2818.1"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-154","2879.84"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-154","2789.79"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-154","2590.98"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-154","2819.76"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-154","2709.25"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-154","2667.78"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-154","2676.6"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-154","2549.83"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-154","2691.46"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-160","35.64"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-160","34.93"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-160","33.57"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-160","34.1"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-160","35.49"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-160","35.44"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-160","34.32"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-160","35.66"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-160","35.1"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-160","33.08"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-160","34.99"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-160","33.63"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COM-162","70.39"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COM-162","65.02"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COM-162","70.52"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COM-162","72.61"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COM-162","66.38"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COM-162","66.72"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COM-162","70.03"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COM-162","70.77"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COM-162","65.42"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COM-162","65.06"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COM-162","61.73"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COM-162","65.43"
"2026-01-01","60000380","Recruiting charges","Employee Cost","COP-101","40.56"
"2026-02-01","60000380","Recruiting charges","Employee Cost","COP-101","42.98"
"2026-03-01","60000380","Recruiting charges","Employee Cost","COP-101","39.85"
"2026-04-01","60000380","Recruiting charges","Employee Cost","COP-101","27.82"
"2026-05-01","60000380","Recruiting charges","Employee Cost","COP-101","25.89"
"2026-06-01","60000380","Recruiting charges","Employee Cost","COP-101","26.33"
"2026-07-01","60000380","Recruiting charges","Employee Cost","COP-101","28.35"
"2026-08-01","60000380","Recruiting charges","Employee Cost","COP-101","27.17"
"2026-09-01","60000380","Recruiting charges","Employee Cost","COP-101","28.06"
"2026-10-01","60000380","Recruiting charges","Employee Cost","COP-101","25.46"
"2026-11-01","60000380","Recruiting charges","Employee Cost","COP-101","27.3"
"2026-12-01","60000380","Recruiting charges","Employee Cost","COP-101","27.16"
"2026-01-01","60000380","Recruiting charges","Employee Cost","DAF-101","5351.9"
"2026-02-01","60000380","Recruiting charges","Employee Cost","DAF-101","5637.29"
"2026-03-01","60000380","Recruiting charges","Employee Cost","DAF-101","5865.71"
"2026-04-01","60000380","Recruiting charges","Employee Cost","DAF-101","5691.02"
"2026-05-01","60000380","Recruiting charges","Employee Cost","DAF-101","5268.07"
"2026-06-01","60000380","Recruiting charges","Employee Cost","DAF-101","5729.29"
"2026-07-01","60000380","Recruiting charges","Employee Cost","DAF-101","5316.29"
"2026-08-01","60000380","Recruiting charges","Employee Cost","DAF-101","5410"
"2026-09-01","60000380","Recruiting charges","Employee Cost","DAF-101","5722.52"
"2026-10-01","60000380","Recruiting charges","Employee Cost","DAF-101","5285.25"
"2026-11-01","60000380","Recruiting charges","Employee Cost","DAF-101","5602.78"
"2026-12-01","60000380","Recruiting charges","Employee Cost","DAF-101","5559.8"
"2026-01-01","60000380","Recruiting charges","Employee Cost","EVP-101","23.18"
"2026-02-01","60000380","Recruiting charges","Employee Cost","EVP-101","25.15"
"2026-03-01","60000380","Recruiting charges","Employee Cost","EVP-101","24.82"
"2026-04-01","60000380","Recruiting charges","Employee Cost","EVP-101","24.16"
"2026-05-01","60000380","Recruiting charges","Employee Cost","EVP-101","24.95"
"2026-06-01","60000380","Recruiting charges","Employee Cost","EVP-101","22.77"
"2026-07-01","60000380","Recruiting charges","Employee Cost","EVP-101","23.69"
"2026-08-01","60000380","Recruiting charges","Employee Cost","EVP-101","24.13"
"2026-09-01","60000380","Recruiting charges","Employee Cost","EVP-101","22.86"
"2026-10-01","60000380","Recruiting charges","Employee Cost","EVP-101","23"
"2026-11-01","60000380","Recruiting charges","Employee Cost","EVP-101","22.22"
"2026-12-01","60000380","Recruiting charges","Employee Cost","EVP-101","22.09"
"2026-01-01","60000380","Recruiting charges","Employee Cost","GENF-100","86.22"
"2026-02-01","60000380","Recruiting charges","Employee Cost","GENF-100","89.64"
"2026-03-01","60000380","Recruiting charges","Employee Cost","GENF-100","92.36"
"2026-04-01","60000380","Recruiting charges","Employee Cost","GENF-100","88.26"
"2026-05-01","60000380","Recruiting charges","Employee Cost","GENF-100","90.08"
"2026-06-01","60000380","Recruiting charges","Employee Cost","GENF-100","87.8"
"2026-07-01","60000380","Recruiting charges","Employee Cost","GENF-100","86.9"
"2026-08-01","60000380","Recruiting charges","Employee Cost","GENF-100","93.6"
"2026-09-01","60000380","Recruiting charges","Employee Cost","GENF-100","93.5"
"2026-10-01","60000380","Recruiting charges","Employee Cost","GENF-100","89.83"
"2026-11-01","60000380","Recruiting charges","Employee Cost","GENF-100","85.29"
"2026-12-01","60000380","Recruiting charges","Employee Cost","GENF-100","88.12"
"2026-01-01","60000380","Recruiting charges","Employee Cost","GENF-101","170.39"
"2026-02-01","60000380","Recruiting charges","Employee Cost","GENF-101","174.23"
"2026-03-01","60000380","Recruiting charges","Employee Cost","GENF-101","161.66"
"2026-04-01","60000380","Recruiting charges","Employee Cost","GENF-101","161.53"
"2026-05-01","60000380","Recruiting charges","Employee Cost","GENF-101","168.7"
"2026-06-01","60000380","Recruiting charges","Employee Cost","GENF-101","166.56"
"2026-07-01","60000380","Recruiting charges","Employee Cost","GENF-101","157.5"
"2026-08-01","60000380","Recruiting charges","Employee Cost","GENF-101","154.78"
"2026-09-01","60000380","Recruiting charges","Employee Cost","GENF-101","159.99"
"2026-10-01","60000380","Recruiting charges","Employee Cost","GENF-101","149.44"
"2026-11-01","60000380","Recruiting charges","Employee Cost","GENF-101","164.11"
"2026-12-01","60000380","Recruiting charges","Employee Cost","GENF-101","148.25"
"2026-01-01","60000380","Recruiting charges","Employee Cost","GENF-120","657.53"
"2026-02-01","60000380","Recruiting charges","Employee Cost","GENF-120","709.9"
"2026-03-01","60000380","Recruiting charges","Employee Cost","GENF-120","699.58"
"2026-04-01","60000380","Recruiting charges","Employee Cost","GENF-120","689.46"
"2026-05-01","60000380","Recruiting charges","Employee Cost","GENF-120","701.57"
"2026-06-01","60000380","Recruiting charges","Employee Cost","GENF-120","667.9"
"2026-07-01","60000380","Recruiting charges","Employee Cost","GENF-120","675.57"
"2026-08-01","60000380","Recruiting charges","Employee Cost","GENF-120","721.55"
"2026-09-01","60000380","Recruiting charges","Employee Cost","GENF-120","707.79"
"2026-10-01","60000380","Recruiting charges","Employee Cost","GENF-120","661.28"
"2026-11-01","60000380","Recruiting charges","Employee Cost","GENF-120","673.08"
"2026-12-01","60000380","Recruiting charges","Employee Cost","GENF-120","677.53"
"2026-01-01","60000380","Recruiting charges","Employee Cost","GENF-130","389.97"
"2026-02-01","60000380","Recruiting charges","Employee Cost","GENF-130","421.63"
"2026-03-01","60000380","Recruiting charges","Employee Cost","GENF-130","410.93"
"2026-04-01","60000380","Recruiting charges","Employee Cost","GENF-130","439.59"
"2026-05-01","60000380","Recruiting charges","Employee Cost","GENF-130","406.6"
"2026-06-01","60000380","Recruiting charges","Employee Cost","GENF-130","402.69"
"2026-07-01","60000380","Recruiting charges","Employee Cost","GENF-130","427.79"
"2026-08-01","60000380","Recruiting charges","Employee Cost","GENF-130","418"
"2026-09-01","60000380","Recruiting charges","Employee Cost","GENF-130","412.69"
"2026-10-01","60000380","Recruiting charges","Employee Cost","GENF-130","402.19"
"2026-11-01","60000380","Recruiting charges","Employee Cost","GENF-130","406.77"
"2026-12-01","60000380","Recruiting charges","Employee Cost","GENF-130","419.56"
"2026-01-01","60000380","Recruiting charges","Employee Cost","GENF-140","1411.22"
"2026-02-01","60000380","Recruiting charges","Employee Cost","GENF-140","1494.15"
"2026-03-01","60000380","Recruiting charges","Employee Cost","GENF-140","1591.24"
"2026-04-01","60000380","Recruiting charges","Employee Cost","GENF-140","1450.38"
"2026-05-01","60000380","Recruiting charges","Employee Cost","GENF-140","1563.71"
"2026-06-01","60000380","Recruiting charges","Employee Cost","GENF-140","1487.75"
"2026-07-01","60000380","Recruiting charges","Employee Cost","GENF-140","1554.56"
"2026-08-01","60000380","Recruiting charges","Employee Cost","GENF-140","1432.55"
"2026-09-01","60000380","Recruiting charges","Employee Cost","GENF-140","1544.82"
"2026-10-01","60000380","Recruiting charges","Employee Cost","GENF-140","1504.2"
"2026-11-01","60000380","Recruiting charges","Employee Cost","GENF-140","1535.19"
"2026-12-01","60000380","Recruiting charges","Employee Cost","GENF-140","1492.33"
"2026-01-01","60000380","Recruiting charges","Employee Cost","GENF-150","147.02"
"2026-02-01","60000380","Recruiting charges","Employee Cost","GENF-150","157.83"
"2026-03-01","60000380","Recruiting charges","Employee Cost","GENF-150","165.78"
"2026-04-01","60000380","Recruiting charges","Employee Cost","GENF-150","160.6"
"2026-05-01","60000380","Recruiting charges","Employee Cost","GENF-150","159.1"
"2026-06-01","60000380","Recruiting charges","Employee Cost","GENF-150","161.29"
"2026-07-01","60000380","Recruiting charges","Employee Cost","GENF-150","152.74"
"2026-08-01","60000380","Recruiting charges","Employee Cost","GENF-150","161.28"
"2026-09-01","60000380","Recruiting charges","Employee Cost","GENF-150","155.51"
"2026-10-01","60000380","Recruiting charges","Employee Cost","GENF-150","156.65"
"2026-11-01","60000380","Recruiting charges","Employee Cost","GENF-150","144.51"
"2026-12-01","60000380","Recruiting charges","Employee Cost","GENF-150","148.26"
"2026-01-01","60000380","Recruiting charges","Employee Cost","GENF-170","2103.09"
"2026-02-01","60000380","Recruiting charges","Employee Cost","GENF-170","2231.76"
"2026-03-01","60000380","Recruiting charges","Employee Cost","GENF-170","2178.57"
"2026-04-01","60000380","Recruiting charges","Employee Cost","GENF-170","2131.89"
"2026-05-01","60000380","Recruiting charges","Employee Cost","GENF-170","2079.49"
"2026-06-01","60000380","Recruiting charges","Employee Cost","GENF-170","2143.25"
"2026-07-01","60000380","Recruiting charges","Employee Cost","GENF-170","2149.46"
"2026-08-01","60000380","Recruiting charges","Employee Cost","GENF-170","2188.8"
"2026-09-01","60000380","Recruiting charges","Employee Cost","GENF-170","2171.41"
"2026-10-01","60000380","Recruiting charges","Employee Cost","GENF-170","1968.48"
"2026-11-01","60000380","Recruiting charges","Employee Cost","GENF-170","2060.3"
"2026-12-01","60000380","Recruiting charges","Employee Cost","GENF-170","2078.06"
"2026-01-01","60000380","Recruiting charges","Employee Cost","PLF-101","666.25"
"2026-02-01","60000380","Recruiting charges","Employee Cost","PLF-101","649.1"
"2026-03-01","60000380","Recruiting charges","Employee Cost","PLF-101","695.63"
"2026-04-01","60000380","Recruiting charges","Employee Cost","PLF-101","665.78"
"2026-05-01","60000380","Recruiting charges","Employee Cost","PLF-101","670.88"
"2026-06-01","60000380","Recruiting charges","Employee Cost","PLF-101","616.73"
"2026-07-01","60000380","Recruiting charges","Employee Cost","PLF-101","650.64"
"2026-08-01","60000380","Recruiting charges","Employee Cost","PLF-101","660.86"
"2026-09-01","60000380","Recruiting charges","Employee Cost","PLF-101","672.23"
"2026-10-01","60000380","Recruiting charges","Employee Cost","PLF-101","588.64"
"2026-11-01","60000380","Recruiting charges","Employee Cost","PLF-101","595.34"
"2026-12-01","60000380","Recruiting charges","Employee Cost","PLF-101","652.38"
"2026-01-01","60000380","Recruiting charges","Employee Cost","TRA-501","67.85"
"2026-02-01","60000380","Recruiting charges","Employee Cost","TRA-501","70.85"
"2026-03-01","60000380","Recruiting charges","Employee Cost","TRA-501","64.53"
"2026-04-01","60000380","Recruiting charges","Employee Cost","TRA-501","69.75"
"2026-05-01","60000380","Recruiting charges","Employee Cost","TRA-501","64.36"
"2026-06-01","60000380","Recruiting charges","Employee Cost","TRA-501","62.76"
"2026-07-01","60000380","Recruiting charges","Employee Cost","TRA-501","67.75"
"2026-08-01","60000380","Recruiting charges","Employee Cost","TRA-501","62.37"
"2026-09-01","60000380","Recruiting charges","Employee Cost","TRA-501","67.2"
"2026-10-01","60000380","Recruiting charges","Employee Cost","TRA-501","61.74"
"2026-11-01","60000380","Recruiting charges","Employee Cost","TRA-501","61.51"
"2026-12-01","60000380","Recruiting charges","Employee Cost","TRA-501","64.43"
"2026-01-01","60000450","Staff Overtime","Employee Cost","COF-101","1549.68"
"2026-02-01","60000450","Staff Overtime","Employee Cost","COF-101","1717.91"
"2026-03-01","60000450","Staff Overtime","Employee Cost","COF-101","1589.77"
"2026-04-01","60000450","Staff Overtime","Employee Cost","COF-101","2171.53"
"2026-05-01","60000450","Staff Overtime","Employee Cost","COF-101","2058.12"
"2026-06-01","60000450","Staff Overtime","Employee Cost","COF-101","2181.22"
"2026-07-01","60000450","Staff Overtime","Employee Cost","COF-101","2236.65"
"2026-08-01","60000450","Staff Overtime","Employee Cost","COF-101","2206.78"
"2026-09-01","60000450","Staff Overtime","Employee Cost","COF-101","2022.89"
"2026-10-01","60000450","Staff Overtime","Employee Cost","COF-101","2184.58"
