"Period","GLCode","GLName","FSCategory","CostCenter","Amount"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COF-109","1006.27"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COP-101","792.07"
"2024-10-01","60000100","Residence Renewals","Employee Cost","DAF-101","35368.14"
"2024-10-01","60000100","Residence Renewals","Employee Cost","PLF-101","4599.95"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-102","1742.2"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-118","3392.88"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-119","6308.64"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-138","452.51"
"2024-10-01","60000100","Residence Renewals","Employee Cost","GENF-100","411.88"
"2024-10-01","60000100","Residence Renewals","Employee Cost","GENF-101","913.63"
"2024-10-01","60000100","Residence Renewals","Employee Cost","GENF-120","3460.63"
"2024-10-01","60000100","Residence Renewals","Employee Cost","GENF-130","3078.32"
"2024-10-01","60000100","Residence Renewals","Employee Cost","GENF-140","6865.54"
"2024-10-01","60000100","Residence Renewals","Employee Cost","GENF-170","12105.14"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-101","1235.96"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-105","1574.07"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-106","948.35"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-107","1140.4"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-108","1925.54"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-109","300.35"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-131","218.16"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-136","282.54"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-155","172.02"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-103","218.72"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-123","1213.26"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-128","581.09"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-129","12989.65"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-141","134.21"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-146","459.88"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-149","1360.85"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-150","2102.8"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-151","14235.62"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-152","932.81"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-153","11010.22"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-154","19085.2"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-104","478.48"
"2024-10-01","60000100","Residence Renewals","Employee Cost","TRA-501","601.65"
"2024-10-01","60000100","Residence Renewals","Employee Cost","COM-147","330.3"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COF-100","4080.59"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COF-101","4408"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COF-102","990.47"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COF-104","2732.1"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COF-105","473.5"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COF-107","1171.24"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COF-109","94.49"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COP-101","298.49"
"2024-10-01","60000130","Medical Insurance","Employee Cost","DAF-101","6559.35"
"2024-10-01","60000130","Medical Insurance","Employee Cost","PLF-101","1210.42"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-102","5382.4"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-118","1660.77"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-119","1269.11"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-138","3847.3"
"2024-10-01","60000130","Medical Insurance","Employee Cost","GENF-100","966.27"
"2024-10-01","60000130","Medical Insurance","Employee Cost","GENF-101","3957.28"
"2024-10-01","60000130","Medical Insurance","Employee Cost","GENF-120","2475.2"
"2024-10-01","60000130","Medical Insurance","Employee Cost","GENF-130","916.78"
"2024-10-01","60000130","Medical Insurance","Employee Cost","GENF-140","3264.03"
"2024-10-01","60000130","Medical Insurance","Employee Cost","GENF-170","2194.04"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-101","3898.2"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-105","2763.77"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-106","1050.2"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-107","6088.89"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-108","9965"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-109","2986.65"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-131","1817.08"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-136","1336.14"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-155","1594.35"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-103","3021.81"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-123","147.8"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-128","556.08"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-129","4494.2"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-141","932.12"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-146","59.43"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-149","3060.61"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-150","1169.61"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-151","1447.76"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-152","99.08"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-153","1000.31"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-154","1857.13"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-104","1659.89"
"2024-10-01","60000130","Medical Insurance","Employee Cost","TRA-501","60.26"
"2024-10-01","60000130","Medical Insurance","Employee Cost","COM-147","1237.19"
"2024-10-01","60000140","Other Allowances","Employee Cost","COF-100","8200.75"
"2024-10-01","60000140","Other Allowances","Employee Cost","COF-101","43324.53"
"2024-10-01","60000140","Other Allowances","Employee Cost","COF-102","9595.89"
"2024-10-01","60000140","Other Allowances","Employee Cost","COF-104","30029.24"
"2024-10-01","60000140","Other Allowances","Employee Cost","COF-105","3727.82"
"2024-10-01","60000140","Other Allowances","Employee Cost","COF-107","4119.38"
"2024-10-01","60000140","Other Allowances","Employee Cost","COP-101","1929.44"
"2024-10-01","60000140","Other Allowances","Employee Cost","DAF-101","39410.87"
"2024-10-01","60000140","Other Allowances","Employee Cost","PLF-101","8217.11"
"2024-10-01","60000140","Other Allowances","Employee Cost","COM-102","14902.99"
"2024-10-01","60000140","Other Allowances","Employee Cost","COM-118","19021.97"
"2024-10-01","60000140","Other Allowances","Employee Cost","COM-119","17177.23"
"2024-10-01","60000140","Other Allowances","Employee Cost","COM-138","6699.81"
"2024-10-01","60000140","Other Allowances","Employee Cost","GENF-100","4501.29"
"2024-10-01","60000140","Other Allowances","Employee Cost","GENF-120","36612.43"
"2024-10-01","60000140","Other Allowances","Employee Cost","GENF-130","2449.32"
"2024-10-01","60000140","Other Allowances","Employee Cost","GENF-140","19197.03"
"2024-10-01","60000140","Other Allowances","Employee Cost","GENF-170","-128.23"
"2024-10-01","60000140","Other Allowances","Employee Cost","COM-101","2667.36"
"2024-10-01","60000140","Other Allowances","Employee Cost","COM-105","11197.2"
"2024-10-01","60000140","Other Allowances","Employee Cost","COM-106","1073.48"
"2024-10-01","60000140","Other Allowances","Employee Cost","COM-107","4339.15"
"2024-10-01","60000140","Other Allowances","Employee Cost","COM-108","21990.23"
"2024-10-01","60000140","Other Allowances","Employee Cost","COM-103","12473.53"
"2024-10-01","60000140","Other Allowances","Employee Cost","COM-123","13938.63"
"2024-10-01","60000140","Other Allowances","Employee Cost","COM-128","6663.11"
"2024-10-01","60000140","Other Allowances","Employee Cost","COM-129","77182.69"
"2024-10-01","60000140","Other Allowances","Employee Cost","COM-146","3254.22"
"2024-10-01","60000140","Other Allowances","Employee Cost","COM-149","10055.04"
"2024-10-01","60000140","Other Allowances","Employee Cost","COM-150","8475.8"
"2024-10-01","60000140","Other Allowances","Employee Cost","COM-153","65429.31"
"2024-10-01","60000140","Other Allowances","Employee Cost","COM-154","116243.47"
"2024-10-01","60000140","Other Allowances","Employee Cost","COM-104","789.04"
"2024-10-01","60000140","Other Allowances","Employee Cost","COM-147","1179.17"
"2024-10-01","60000150","Emp. Gov. Exp_Contract Exit_Cancellation","Employee Cost","DAF-101","279.5"
"2024-10-01","60000150","Emp. Gov. Exp_Contract Exit_Cancellation","Employee Cost","GENF-120","-94.89"
"2024-10-01","60000150","Emp. Gov. Exp_Contract Exit_Cancellation","Employee Cost","GENF-130","-124.24"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","COF-101","24662.66"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","COF-102","230.69"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","COF-104","10130.79"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","COF-105","3848.94"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","COF-107","5387.8"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","COF-109","881.45"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","COP-101","644.64"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","DAF-101","37352.09"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","PLF-101","4684.14"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","COM-118","1813.49"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","COM-119","5432.43"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","GENF-120","1532.09"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","GENF-130","4065.64"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","GENF-140","10020.06"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","GENF-170","11057.36"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","COM-109","158.71"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","COM-128","52.17"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","COM-129","4080.19"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","COM-150","586.36"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","COM-153","3535.25"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","COM-154","5966.59"
"2024-10-01","60000160","Labor End of Service Expense","Employee Cost","TRA-501","757.35"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COF-100","5269.27"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COF-101","6887.9"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COF-102","2449.65"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COF-104","13113.4"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COF-105","1094.67"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COF-107","1027.84"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COF-109","347.33"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COP-101","598.43"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","DAF-101","8886.42"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","PLF-101","2353.94"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-102","11049.26"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-118","3708.05"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-119","3316.57"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-138","5295.4"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","GENF-100","1783.77"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","GENF-101","17774.84"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","GENF-120","6019.6"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","GENF-130","1218.48"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","GENF-140","6096.99"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","GENF-170","1827.28"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-101","7363.99"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-105","58188.56"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-106","3533.5"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-107","7534.22"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-108","15022.9"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-109","9021"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-131","2091.87"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-136","29948.43"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-155","3480.81"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-103","4545.83"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-123","3549.63"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-128","1924.26"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-129","12605.4"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-141","839.09"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-146","1319.62"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-149","6454.48"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-150","4954.04"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-151","14469.14"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-152","1114.23"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-153","5660.44"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-154","15090.86"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-104","3202.22"
"2024-10-01","60000170","Staff End of Service Expense","Employee Cost","COM-147","2818.28"
"2024-10-01","60000190","Labor Wages","Employee Cost","COF-101","249543.49"
"2024-10-01","60000190","Labor Wages","Employee Cost","COF-102","4177.61"
"2024-10-01","60000190","Labor Wages","Employee Cost","COF-104","76258.77"
"2024-10-01","60000190","Labor Wages","Employee Cost","COF-105","52798.12"
"2024-10-01","60000190","Labor Wages","Employee Cost","COF-107","114307.52"
"2024-10-01","60000190","Labor Wages","Employee Cost","COF-109","19968.75"
"2024-10-01","60000190","Labor Wages","Employee Cost","COP-101","10950.36"
"2024-10-01","60000190","Labor Wages","Employee Cost","DAF-101","497510.44"
"2024-10-01","60000190","Labor Wages","Employee Cost","PLF-101","62024.83"
"2024-10-01","60000190","Labor Wages","Employee Cost","COM-118","25224.46"
"2024-10-01","60000190","Labor Wages","Employee Cost","COM-119","81183.03"
"2024-10-01","60000190","Labor Wages","Employee Cost","GENF-120","22681.86"
